PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,STUDY,DSGN_CYCLE,IND_DOMAIN,UNIQUE_ID,SAMPLE_TYPE,FLAG,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_WITHDRAWAL,ALL_ACTIVITIES_EVALUATED,APPEALING,ARTIFICIAL_CREATED_BY,ARTIFICIAL_LAKE,BENTHIC_MATS,BIOTIC_INTEGRITY,CYANOHABS_SUB_TYPE,CYANOHABS_SUBMITTED,DAM_HEIGHT,DEAD_WLD,HYDRO_TYPE,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,LAKE_LEVEL,LEVEL_CHANGE_M,MACRY_DENSITY,MACRY_FLOAT,MACRY_SUBMERGED,MAN_ANGLING,MAN_DRINKING_WATER,MAN_FISH_STOCKING,MAN_LEVEL_FLUCTUATIONS,MAN_LIMING,MAN_MACROPHYTE,MAN_TREATMENT,MBOAT_DENSITY,MBOAT_RESTRICT,NO_BLOOM_OBSERVED,OTHER_BLOOM,OUTLET_DAMS,OXBOW_RIVERINE,PEA_SOUP,PRE_EUROPEAN_LAKE,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_TRAILS,REC_TRASH,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SEWAGE,REVIEW,SURFACE_WATER_STREAKS,SWIMMABILITY,THICK_SCUM,TROPHIC_STATE,WATER_MANAGED,WATER_PUMP
10/16/2023,2020972,NES22-10078,7/21/2022,1,OH,NES,2022,CORE,NLA_OH-10011,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020973,NLA22_WY-10045,7/21/2022,1,WY,NLA,2022,CORE,NLA_WY-10130,ASSESS,,,,,,,,,Y,5,,NO,,EXCELLENT,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,,,,,,,,NONE,NONE,,,NONE,NO,,YES,4,RARE,SPARSE,RARE,EXTENSIVE,SPARSE,RARE,SPARSE,MODERATE,,,,L,,,,EXCELLENT,,,,,,,L,,Y,,GOOD,,OLIGOTROPHIC,,ABSENT
10/16/2023,2020973,NLA22_WY-10045,7/21/2022,1,WY,NLA,2022,CORE,NLA_WY-10130,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020974,NLA22_SD-10160,7/21/2022,1,SD,NLA,2022,CORE,NLA_SD-10346,ASSESS,,M,,L,,M,,,Y,3,,NO,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,MODERATE,SPARSE,MODERATE,,,,,,,,NONE,NONE,,,NONE,NO,,YES,3,MODERATE,RARE,RARE,SPARSE,EXTENSIVE,RARE,SPARSE,MODERATE,,,,,,,L,GOOD,,,L,,,,L,,Y,,FAIR,,HYPEREUTROPHIC,,ABSENT
10/16/2023,2020974,NLA22_SD-10160,7/21/2022,1,SD,NLA,2022,CORE,NLA_SD-10346,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,
10/16/2023,2020975,NLA22_NE-10048,7/21/2022,1,NE,NLA,2022,CORE,NLA_NE-10195,ASSESS,,,,,,,,,Y,5,EXCAVATION,YES,,EXCELLENT,,,,,SEEPAGE,,,,,,,,,Y,0.3,MODERATE,RARE,MODERATE,,,M,M,,,,HIGH,RESTRICTED,,,NONE,NO,,NO,5,RARE,MODERATE,SPARSE,SPARSE,MODERATE,RARE,SPARSE,SPARSE,,,H,H,,,L,EXCELLENT,,,,L,,L,L,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2020975,NLA22_NE-10048,7/21/2022,1,NE,NLA,2022,CORE,NLA_NE-10195,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020976,NLA22_CO-10043,7/22/2022,1,CO,NLA,2022,CORE,NLA_CO-10105,ASSESS,,,,,,,,,Y,4,IMPOUNDMENT,YES,,FAIR,,,NO,,RESERVOIR,,,,,,,,,N,,MODERATE,RARE,MODERATE,H,,,,,,,NONE,BANNED,,,ARTIFICIAL,NO,,NO,2,RARE,RARE,RARE,MODERATE,SPARSE,RARE,RARE,SPARSE,,,M,,,M,L,GOOD,,,,,,,L,,Y,,FAIR,,EUTROPHIC,WATER_SUPPLY,PRESENT
10/16/2023,2020976,NLA22_CO-10043,7/22/2022,1,CO,NLA,2022,CORE,NLA_CO-10105,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020977,NLA22_CO-10013,7/21/2022,1,CO,NLA,2022,CORE,NLA_CO-10111,ASSESS,,L,,,,,,,Y,3,IMPOUNDMENT,YES,,POOR,,,NO,,RESERVOIR,,,,,,,,,N,,HIGH,SPARSE,MODERATE,M,,,,,,,NONE,BANNED,,,ARTIFICIAL,NO,,UNKNOWN,2,RARE,RARE,SPARSE,RARE,SPARSE,RARE,RARE,EXTENSIVE,M,,,M,,M,L,GOOD,,,,,L,L,L,,Y,,UNSWIMMABLE,,HYPEREUTROPHIC,WATER_SUPPLY,PRESENT
10/16/2023,2020977,NLA22_CO-10013,7/21/2022,1,CO,NLA,2022,CORE,NLA_CO-10111,CHAB,,,,,,,,,,,,,,,BLOOMWATCH,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020979,NLA22_SC-10010,7/22/2022,1,SC,NLA,2022,CORE,NLA_SC-10039,ASSESS,,,,,,,,,Y,5,IMPOUNDMENT,YES,,FAIR,,,,,DRAINAGE,,,,,,,,,N,,MODERATE,MODERATE,RARE,,,,,,,,NONE,NONE,,,NATURAL,NO,,UNKNOWN,4,RARE,MODERATE,SPARSE,EXTENSIVE,SPARSE,SPARSE,MODERATE,RARE,,,,,,,L,GOOD,,,,L,L,L,L,,Y,,UNSWIMMABLE,,HYPEREUTROPHIC,,ABSENT
10/16/2023,2020979,NLA22_SC-10010,7/22/2022,1,SC,NLA,2022,CORE,NLA_SC-10039,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020980,NLA22_KS-10028,7/22/2022,1,KS,NLA,2022,CORE,NLA_KS-10091,ASSESS,,,,,,,,,Y,4,IMPOUNDMENT,YES,,EXCELLENT,,,UNKNOWN,,RESERVOIR,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,L,,,,,,,LOW,RESTRICTED,,,ARTIFICIAL,NO,,NO,3,RARE,RARE,RARE,RARE,EXTENSIVE,SPARSE,MODERATE,RARE,,L,H,,,M,M,EXCELLENT,L,,,H,L,,M,,Y,,GOOD,,EUTROPHIC,,ABSENT
10/16/2023,2020980,NLA22_KS-10028,7/22/2022,1,KS,NLA,2022,CORE,NLA_KS-10091,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020981,NLA22_MS-10001,7/21/2022,1,MS,NLA,2022,CORE,NLA_MS-10046,ASSESS,,,,,,,L,,Y,5,EXCAVATION,YES,,GOOD,,,NO,,SEEPAGE,,,,,,,,,N,,MODERATE,RARE,MODERATE,L,,,,,,,NONE,NONE,,,ARTIFICIAL,NO,,NO,4,RARE,RARE,RARE,EXTENSIVE,EXTENSIVE,RARE,MODERATE,RARE,,,,,,,,FAIR,,,,L,,L,L,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2020981,NLA22_MS-10001,7/21/2022,1,MS,NLA,2022,CORE,NLA_MS-10046,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020982,NLA22_MT-10035,7/24/2022,1,MT,NLA,2022,CORE,NLA_MT-10287,ASSESS,,,,M,,,,,Y,4,,NO,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,HIGH,SPARSE,MODERATE,L,,L,,,,,NONE,BANNED,,,NONE,NO,,YES,4,RARE,SPARSE,SPARSE,MODERATE,MODERATE,RARE,SPARSE,RARE,,,,,,,,GOOD,,,,,,L,L,,,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2020982,NLA22_MT-10035,7/24/2022,1,MT,NLA,2022,CORE,NLA_MT-10287,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020983,NLA22_CO-10015,7/24/2022,1,CO,NLA,2022,CORE,NLA_CO-10113,ASSESS,,,,,,,,,Y,5,,NO,,GOOD,,,,,DRAINAGE,,,,,,,,,N,,ABSENT,RARE,RARE,L,,,,,,,NONE,BANNED,,,NATURAL,NO,,YES,5,RARE,MODERATE,RARE,RARE,MODERATE,RARE,RARE,RARE,,,,H,,,,EXCELLENT,,,,,,,,,Y,,FAIR,,MESOTROPHIC,,ABSENT
10/16/2023,2020983,NLA22_CO-10015,7/24/2022,1,CO,NLA,2022,CORE,NLA_CO-10113,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020984,NLA22_NH-10017,7/25/2022,1,NH,NLA,2022,CORE,NLA_NH-10039,ASSESS,,,,L,,L,,,Y,4,,NO,,EXCELLENT,,,NO,,DRAINAGE,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,L,,,,,,,LOW,NONE,,,ARTIFICIAL,NO,,YES,4,RARE,RARE,SPARSE,MODERATE,SPARSE,RARE,MODERATE,SPARSE,,,,,,,,GOOD,,,,L,,L,L,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2020984,NLA22_NH-10017,7/25/2022,1,NH,NLA,2022,CORE,NLA_NH-10039,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020985,NLA22_OK-10120,7/25/2022,1,OK,NLA,2022,CORE,NLA_OK-10252,ASSESS,,,,,,,,,Y,4,IMPOUNDMENT,YES,,GOOD,,,,,RESERVOIR,,,,,,,,,N,,SPARSE,RARE,RARE,,,L,,,,,NONE,NONE,,,NONE,NO,,NO,4,RARE,SPARSE,RARE,MODERATE,SPARSE,SPARSE,SPARSE,SPARSE,,,L,,,,L,GOOD,,,,L,,,L,,Y,,UNSWIMMABLE,,EUTROPHIC,,ABSENT
10/16/2023,2020985,NLA22_OK-10120,7/25/2022,1,OK,NLA,2022,CORE,NLA_OK-10252,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020986,NLA22_WY-10008,7/25/2022,2,WY,NLA,2022,CORE,NLA_WY-10106,ASSESS,,,,L,,L,,L,Y,3,OTHER,YES,,GOOD,,,YES,,DRAINAGE,,,,,,,,,Y,0.2,MODERATE,MODERATE,MODERATE,M,,L,M,,,,LOW,NONE,,,ARTIFICIAL,NO,,NO,3,SPARSE,MODERATE,RARE,RARE,MODERATE,RARE,SPARSE,SPARSE,,,,L,,,L,GOOD,,,,,L,,M,,Y,,FAIR,,MESOTROPHIC,,ABSENT
10/16/2023,2020986,NLA22_WY-10008,7/25/2022,2,WY,NLA,2022,CORE,NLA_WY-10106,CHAB,,,,,,,,,,,,,,,,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020987,NLA22_KS-10004,7/24/2022,1,KS,NLA,2022,CORE,NLA_KS-10077,ASSESS,,L,,,,,,,Y,3,EXCAVATION,YES,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,RARE,SPARSE,M,,M,,,,,NONE,NONE,,,NONE,NO,,UNKNOWN,2,RARE,SPARSE,EXTENSIVE,RARE,EXTENSIVE,EXTENSIVE,RARE,RARE,,,H,,,,M,FAIR,,,,H,L,H,M,,Y,,UNSWIMMABLE,,EUTROPHIC,UNKNOWN,PRESENT
10/16/2023,2020987,NLA22_KS-10004,7/24/2022,1,KS,NLA,2022,CORE,NLA_KS-10077,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020988,NLA22_KS-10003,7/25/2022,1,KS,NLA,2022,CORE,NLA_KS-10076,ASSESS,,,,,,,,,Y,3,EXCAVATION,YES,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,MODERATE,SPARSE,MODERATE,L,,,,,,,NONE,NONE,,,NONE,NO,,NO,3,RARE,SPARSE,SPARSE,SPARSE,SPARSE,SPARSE,MODERATE,SPARSE,,,,,,,M,GOOD,,,,L,,L,M,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2020988,NLA22_KS-10003,7/25/2022,1,KS,NLA,2022,CORE,NLA_KS-10076,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020989,NLA22_ND-10027,7/25/2022,1,ND,NLA,2022,CORE,NLA_ND-10255,ASSESS,,M,,L,,M,,,Y,3,,NO,,FAIR,,,,,DRAINAGE,,,,,,,,,N,,SPARSE,RARE,RARE,,,,L,,,,NONE,NONE,,,NONE,NO,,YES,2,MODERATE,RARE,RARE,RARE,MODERATE,RARE,RARE,RARE,L,,,,,,L,GOOD,,,,L,,L,L,,Y,,FAIR,,HYPEREUTROPHIC,,ABSENT
10/16/2023,2020989,NLA22_ND-10027,7/25/2022,1,ND,NLA,2022,CORE,NLA_ND-10255,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020990,NES22-10202,7/25/2022,1,ID,NES,2022,CORE,NLA_ID-10013,ASSESS,,,,,,L,,,Y,3,IMPOUNDMENT,YES,,GOOD,,,YES,,RESERVOIR,,,,,,,,,Y,60,ABSENT,RARE,RARE,L,,,,,,,LOW,NONE,,,ARTIFICIAL,NO,,NO,1,RARE,EXTENSIVE,RARE,RARE,RARE,RARE,RARE,RARE,,,L,L,L,L,L,FAIR,,,,L,,L,L,,Y,,FAIR,,EUTROPHIC,IRRIGATION,PRESENT
10/16/2023,2020990,NES22-10202,7/25/2022,1,ID,NES,2022,CORE,NLA_ID-10013,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020991,NES22-10210,7/24/2022,1,ID,NES,2022,CORE,NLA_ID-10014,ASSESS,,,,,,,,L,Y,3,IMPOUNDMENT,YES,,GOOD,,,YES,,RESERVOIR,,,,,,,,,Y,5,MODERATE,SPARSE,SPARSE,M,,L,,,,,HIGH,NONE,,,ARTIFICIAL,NO,,NO,2,RARE,SPARSE,SPARSE,SPARSE,SPARSE,SPARSE,SPARSE,SPARSE,,,L,L,,L,L,GOOD,L,,,,,,L,,Y,,GOOD,,EUTROPHIC,IRRIGATION,PRESENT
10/16/2023,2020991,NES22-10210,7/24/2022,1,ID,NES,2022,CORE,NLA_ID-10014,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020992,NES22-10206,7/24/2022,1,ID,NES,2022,CORE,NLA_ID-10012,ASSESS,,,,,,,,,Y,5,,NO,,GOOD,,,,,DRAINAGE,,,,,,,,,N,,SPARSE,RARE,SPARSE,L,,L,,,,,HIGH,NONE,,,NONE,NO,,YES,3,RARE,RARE,SPARSE,MODERATE,RARE,SPARSE,SPARSE,SPARSE,,L,L,L,,L,L,EXCELLENT,,L,,L,,M,L,,Y,,GOOD,,MESOTROPHIC,WATER_SUPPLY,PRESENT
10/16/2023,2020992,NES22-10206,7/24/2022,1,ID,NES,2022,CORE,NLA_ID-10012,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020998,NLA22_MT-10007,7/25/2022,1,MT,NLA,2022,CORE,NLA_MT-10183,ASSESS,,,,L,,,,,Y,4,,NO,,GOOD,,,,,SEEPAGE,,,,,,,,,Y,0.7,SPARSE,RARE,SPARSE,L,,L,,,,,NONE,BANNED,,,NONE,NO,,YES,4,RARE,SPARSE,SPARSE,MODERATE,MODERATE,SPARSE,MODERATE,RARE,,,,,,,L,GOOD,,,,,,L,L,,,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2020998,NLA22_MT-10007,7/25/2022,1,MT,NLA,2022,CORE,NLA_MT-10183,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2020999,NLA22_MT-10094,7/25/2022,1,MT,NLA,2022,CORE,NLA_MT-10247,ASSESS,,,,L,,,,,Y,4,,NO,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,MODERATE,RARE,MODERATE,L,,L,,,,,NONE,BANNED,,,NONE,NO,,YES,4,RARE,MODERATE,SPARSE,MODERATE,MODERATE,SPARSE,SPARSE,RARE,,,,,,,,GOOD,,,,L,,L,L,,,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2020999,NLA22_MT-10094,7/25/2022,1,MT,NLA,2022,CORE,NLA_MT-10247,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021000,NLA22_MN-10005,7/25/2022,1,MN,NLA,2022,CORE,NLA_MN-10146,ASSESS,,M,,,,,,,Y,3,,NO,,GOOD,,,,,DRAINAGE,,,,,,,,,Y,0.3,MODERATE,RARE,SPARSE,M,,,L,,,,HIGH,NONE,,,NONE,NO,,YES,2,SPARSE,RARE,MODERATE,MODERATE,MODERATE,SPARSE,MODERATE,SPARSE,,,,,,,,GOOD,,L,,M,,H,M,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2021000,NLA22_MN-10005,7/25/2022,1,MN,NLA,2022,CORE,NLA_MN-10146,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021002,NLA22_CO-10008,7/25/2022,2,CO,NLA,2022,CORE,NLA_CO-10079,ASSESS,,,,,,,,,Y,5,,NO,,EXCELLENT,,,,,DRAINAGE,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,,,,,,,,NONE,BANNED,,,NATURAL,NO,,YES,5,RARE,RARE,RARE,MODERATE,SPARSE,RARE,SPARSE,SPARSE,,,,H,,L,,GOOD,,,,,,,,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021002,NLA22_CO-10008,7/25/2022,2,CO,NLA,2022,CORE,NLA_CO-10079,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021003,NLA22_IN-10151,7/25/2022,1,IN,NLA,2022,CORE,NLA_IN-10297,ASSESS,,L,,,,,,,Y,2,IMPOUNDMENT,YES,,POOR,,,NO,,RESERVOIR,,,,,,L,,,N,,SPARSE,RARE,RARE,,,,,,L,M,LOW,NONE,,,ARTIFICIAL,NO,,NO,3,RARE,RARE,SPARSE,MODERATE,MODERATE,SPARSE,RARE,SPARSE,L,,L,,,,,FAIR,,,,M,L,L,L,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2021003,NLA22_IN-10151,7/25/2022,1,IN,NLA,2022,CORE,NLA_IN-10297,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
10/16/2023,2021004,NLA22_MI-10139,7/26/2022,1,MI,NLA,2022,CORE,NLA_MI-10285,ASSESS,,,,,,,,,Y,3,,NO,,GOOD,,,,,DRAINAGE,,,,,,,,,N,,MODERATE,RARE,SPARSE,M,,,,,,,LOW,NONE,,,NONE,NO,,YES,3,RARE,RARE,MODERATE,SPARSE,MODERATE,SPARSE,MODERATE,SPARSE,L,,M,,,,L,GOOD,,L,,M,L,M,M,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2021004,NLA22_MI-10139,7/26/2022,1,MI,NLA,2022,CORE,NLA_MI-10285,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021005,NLA22_MD-10002,7/25/2022,1,MD,NLA,2022,CORE,NLA_MD-10030,ASSESS,,,,,,,,,Y,3,,UNKNOWN,,FAIR,,,YES,,RESERVOIR,,,,,,,,,N,,ABSENT,RARE,RARE,,,,,,,,NONE,RESTRICTED,,,ARTIFICIAL,NO,,UNKNOWN,2,RARE,SPARSE,SPARSE,EXTENSIVE,SPARSE,RARE,SPARSE,SPARSE,L,,M,,,H,L,FAIR,L,,,,,L,L,,,,FAIR,,OLIGOTROPHIC,,ABSENT
10/16/2023,2021005,NLA22_MD-10002,7/25/2022,1,MD,NLA,2022,CORE,NLA_MD-10030,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021006,NLA22_IN-10042,7/25/2022,1,IN,NLA,2022,CORE,NLA_IN-10179,ASSESS,,L,,,,,,,Y,3,EXCAVATION,YES,,GOOD,,,,,SEEPAGE,,,,,,L,,,Y,0.3,MODERATE,SPARSE,MODERATE,,,,,,,,LOW,NONE,,,NONE,NO,,NO,4,RARE,SPARSE,SPARSE,MODERATE,SPARSE,RARE,SPARSE,SPARSE,,,,,,,L,GOOD,,,,M,L,L,L,,Y,,GOOD,,EUTROPHIC,,ABSENT
10/16/2023,2021006,NLA22_IN-10042,7/25/2022,1,IN,NLA,2022,CORE,NLA_IN-10179,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021007,NLA22_OH-10019,7/26/2022,1,OH,NLA,2022,CORE,NLA_OH-10076,ASSESS,,H,,,,,,,Y,2,EXCAVATION,YES,,GOOD,,,YES,,DRAINAGE,,,,,,,,,N,,ABSENT,RARE,RARE,L,,,L,,,,NONE,NONE,,,ARTIFICIAL,NO,,NO,2,MODERATE,SPARSE,RARE,EXTENSIVE,EXTENSIVE,MODERATE,EXTENSIVE,SPARSE,M,,,,,,L,FAIR,,,,L,L,,,,Y,,UNSWIMMABLE,,EUTROPHIC,,ABSENT
10/16/2023,2021007,NLA22_OH-10019,7/26/2022,1,OH,NLA,2022,CORE,NLA_OH-10076,CHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021008,NLA22_MD-10022,7/26/2022,1,MD,NLA,2022,CORE,NLA_MD-10001,ASSESS,,,,L,,,,,Y,5,IMPOUNDMENT,YES,,EXCELLENT,,,UNKNOWN,,RESERVOIR,,,,,,,,,N,,MODERATE,MODERATE,MODERATE,M,,M,,,,,LOW,BANNED,,,ARTIFICIAL,NO,,NO,5,RARE,SPARSE,SPARSE,EXTENSIVE,SPARSE,SPARSE,SPARSE,MODERATE,,L,H,,,H,,EXCELLENT,,,,L,,L,L,,,,GOOD,,OLIGOTROPHIC,,ABSENT
10/16/2023,2021008,NLA22_MD-10022,7/26/2022,1,MD,NLA,2022,CORE,NLA_MD-10001,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021009,NLA22_VT-10012,7/26/2022,1,VT,NLA,2022,CORE,NLA_VT-10031,ASSESS,,,,,,,,,Y,5,,NO,,EXCELLENT,,,,,DRAINAGE,,,,,,,,,N,,SPARSE,RARE,SPARSE,,,L,,,,,NONE,NONE,,,NONE,NO,,YES,5,RARE,RARE,RARE,EXTENSIVE,RARE,RARE,RARE,RARE,,,,,,L,,EXCELLENT,,,,,,,,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021009,NLA22_VT-10012,7/26/2022,1,VT,NLA,2022,CORE,NLA_VT-10031,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021010,NLA22_OK-10006,7/26/2022,1,OK,NLA,2022,CORE,NLA_OK-10135,ASSESS,,,,,,,,,Y,4,IMPOUNDMENT,YES,,GOOD,,,UNKNOWN,,RESERVOIR,,,,,,,,,N,,HIGH,RARE,MODERATE,,,,,,,,NONE,NONE,,,ARTIFICIAL,NO,,UNKNOWN,4,RARE,MODERATE,RARE,SPARSE,MODERATE,RARE,MODERATE,RARE,,,,,,,,FAIR,,,,L,,L,L,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2021010,NLA22_OK-10006,7/26/2022,1,OK,NLA,2022,CORE,NLA_OK-10135,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021011,NLA22_AL-10030,7/26/2022,1,AL,NLA,2022,CORE,NLA_AL-10079,ASSESS,,,,,,M,,,Y,4,EXCAVATION,YES,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,RARE,RARE,L,,L,,L,L,,NONE,NONE,,,NATURAL,NO,,NO,4,RARE,SPARSE,RARE,EXTENSIVE,SPARSE,RARE,MODERATE,SPARSE,,,,,,,,GOOD,,,,,,,L,,Y,,FAIR,,EUTROPHIC,,ABSENT
