SITE_ID,VISIT_NO,LAKENAME,LAKE_ORIGIN_FINAL,CLEAR_TO_BOTTOM,SECMEAN,STATE,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCOVERHANG_DD,FCFCOVERHANG_LIT,FCFCOVERHANG_SIM,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,FCFPALL_DD,FCFPALL_LIT,FCFPALL_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA,ECOWSA9_2015,ECOWSA3_2015,YEAR,LkArea_km2,L_LkAreakm2,ELEV_use,L_ELEV_use,LkPerim_km,L_LkPerimkm,DpthMx_use,L_DpthMx_use,LATdd_use,LONdd_use,ElevXLat_use,ElevXLon_use,Lake_Origin_use,Reservoir,ECOP5_2015,ECOP6_2015,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3x15,LitCvrQc3x15,LitRipCvrQc3x15,L_RVegQc3x15,L_LitCvrQc3x15,L_LitRipCvrQc3x15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,HORIZDD_use,VERTDD_use,L_HORIZDD_use,L_VERTDD_use
NLA17_SD-10025,1,Unnamed pond,MAN-MADE,Y,NA,SD,0.875,0.07,0,0.875,0.4,0.3,0.3,0,FLAT,0,0,0,0,0,0.098648649,0.901351351,0,2,2,0.038792739,-0.324683883,NA,0.875,0.875,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,1,1,1,1,1.05,1,0.05,0,0.333333333,0.0875,0,0,0,0,0.05,0,0.005555556,0,NA,0,1,0,0,0,NA,0,0,NA,0,0,NA,0.196669791,0.196669791,NA,0.02535422,0.02535422,NA,0.777975989,0.777975989,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.8375,0.8375,NA,0.8125,0.8125,NA,0,0,NA,0.8125,0.8125,NA,0,0,NA,0,0,0.709929574,0.98,0,0,0,0.010006254,0,0.025390869,0.096735291,0.867867586,0,3,2.7,0.038527816,-0.319426939,NPL,PLNLOW,2017,0.04248166,-1.371798521,718,2.856124444,1.07493,0.031380184,3.2,0.505149978,44.32485,-101.6482,31825.2423,-72983.4076,MAN-MADE,1,CENPL,CENPL,0.01267711,0.01540154,0.014039325,-1.644412293,-1.59513995,-1.61907773,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.076389141,0.141692321,0.100439674,0,0,0,-1
NLA17_SD-10033,1,Anderson,MAN-MADE,NA,0.05,SD,0.05,0.05,0,0,0.7,0.2,0.1,0,FLAT,0,0,0,0,0.01025641,0,0.979487179,0.01025641,3,1.4,0,-0.351820729,NA,0.035,0.035,NA,0,0,NA,0.005,0.005,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.005,0.005,NA,0.7,0.7,1,1,1,1,1.2,1.1,0.2,0.1,0.333333333,0.092307692,0,0,0,0,0,0,0.02,0,0.2,0,1,0,0,0,NA,0,0,NA,0,0,NA,0.044510445,0.044510445,NA,0,0,NA,0.923025443,0.923025443,NA,0.032464112,0.032464112,NA,0.15,0.15,NA,0.04,0.04,NA,0,0,NA,0.19,0.19,NA,0.875,0.875,NA,0.995,0.995,NA,0.04,0.04,NA,1.065,1.065,NA,0.19,0.19,NA,0.07,0.07,0.195505044,0.36,0,0,0,0,0.010283454,0.775770765,0,0.195151688,0.018794092,3,2.5,0.111255483,-0.316638656,NPL,PLNLOW,2017,0.01318151,-1.880034837,886,2.947433722,0.942544,-0.025698367,1,0,45.60268,-103.5855,40403.97448,-91776.753,MAN-MADE,1,CENPL,CENPL,0.020704032,0.012112211,0.016408122,-1.51280459,-1.655367826,-1.578262489,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.124757395,0.111430889,0.11738644,0,NA,0,NA
NLA17_SD-10035,1,SD-10035,MAN-MADE,NA,0.28,SD,0.4125,0,0,0.4125,0,0.4,0.5,0.1,STEEP,0,0,0,0,0.027027027,0,0.972972973,0,2,1.5,0,-0.351820729,NA,0.12,0.12,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.03,0.03,NA,0,0,NA,0,0,NA,0.8,0.8,1,0,0.5,0,1,0,0.5,0,0.166666667,0.076923077,0,0,0,0,0,0,0.05,0,0.5,0,0.5,0,0,0,NA,0,0,NA,0,0,NA,0.259810875,0.259810875,NA,0.054609929,0.054609929,NA,0.535579196,0.535579196,NA,0.05,0.05,NA,0.06,0.06,NA,0,0,NA,0,0,NA,0.06,0.06,NA,0.305,0.305,NA,0.31,0.31,NA,0,0,NA,0.335,0.335,NA,0.06,0.06,NA,0.025,0.025,0.222111083,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NPL,PLNLOW,2017,0.133681,-0.873930314,558,2.746634199,2.715715,0.433884191,4,0.602059991,45.78323,-101.0891,25547.04234,-56407.7178,MAN-MADE,1,CENPL,CENPL,0.041590679,0.006666667,0.024128673,-1.287428758,-1.77815125,-1.466880601,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.250615182,0.061332533,0.17262055,0,NA,0,NA
NLA17_SD-10037,1,Peterson WPA,NATURAL,NA,0.98,SD,0.652272727,0.595454545,0,0.170454545,1,0,0,0,FLAT,0,0,0,0,0.01553719,0,0.80677686,0.08677686,3,1.454545455,0.106077941,-0.319837026,NA,0.652272727,0.652272727,NA,0,0,NA,0.070454545,0.070454545,NA,0,0,NA,0,0,NA,0.595454545,0.595454545,NA,0.013636364,0.013636364,NA,0,0,NA,1,1,0.818181818,0.181818182,0.681818182,0.090909091,1.090909091,0.272727273,0.409090909,0.181818182,0.227272727,0.083916084,0,0,0.272727273,0,0,0,0.040909091,0,0.090909091,0,0.409090909,0,0.318181818,0,NA,0.05,0.05,NA,0.054545455,0.054545455,NA,0.027548209,0.027548209,NA,0,0,NA,0.801603256,0.801603256,NA,0.170848534,0.170848534,NA,0.397727273,0.397727273,NA,0.220454545,0.220454545,NA,0.104545455,0.104545455,NA,0.722727273,0.722727273,NA,0.965909091,0.965909091,NA,1.190909091,1.190909091,NA,0.325,0.325,NA,1.688636364,1.688636364,NA,0.618181818,0.618181818,NA,0.497727273,0.497727273,0.354452202,1.581818182,0,0,0,0,0.009324009,0.961695962,0,0,0.028980029,2,1.727272727,0,0,TPL,PLNLOW,2017,0.1455456,-0.837000919,387,2.587710965,2.596984,0.414469274,4.1,0.612783857,43.23055,-97.03263,16730.22285,-37551.62781,NATURAL,0,CENPL,CENPL,0.11180088,0.294803176,0.203302028,-0.914349575,-0.515980512,-0.671005016,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.673684552,3.572649871,1.454456626,0,NA,0,NA
NLA17_SD-10039,1,Pelican Lake,NATURAL,NA,0.28,SD,0,0,0,0,0.8,0.2,0,0,FLAT,0,0.004651163,0.075908959,0.437094304,0,0.422899209,0.050722163,0.008724203,6,3.6,0.114838681,0.055862244,NA,0,0,NA,0.015,0.015,NA,0.02,0.02,NA,0,0,NA,0,0,NA,0.02,0.02,NA,0.005,0.005,NA,0.005,0.005,NA,0.8,0.8,1,0.8,0.8,0.3,2.95,1,2.15,0.7,0.266666667,0.245833333,0.4,0.1,0.2,0.2,0.05,0.35,0.238888889,0,NA,0.1,0.6,0.35,0.6,0,NA,0.05,0.05,NA,0.09,0.09,NA,0.187446282,0.187446282,NA,0,0,NA,0.608151879,0.608151879,NA,0.204401839,0.204401839,NA,0.045,0.045,NA,0.15,0.15,NA,0.14,0.14,NA,0.335,0.335,NA,0.755,0.755,NA,0.6225,0.6225,NA,0.29,0.29,NA,1.09,1.09,NA,0.195,0.195,NA,0.4675,0.4675,0.17669811,0.67,0,0.086273398,0.015980824,0.246695152,0,0.011102776,0.517260073,0.043849623,0.078838155,6,3.9,0.160386459,0.043346045,TPL,PLNLOW,2017,11.2552,1.051353217,518,2.71432976,19.09572,1.280936038,2.1,0.322219295,44.86906,-97.17948,23242.17308,-50338.97064,NATURAL,0,CENPL,CENPL,0.101257668,0.018019324,0.059638496,-0.953670046,-1.552542352,-1.157150617,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.610153758,0.218371916,0.42666375,0,0,0,-1
NLA17_SD-10042,1,No name lake,NATURAL,Y,NA,SD,0.845,0.2125,0,0.66,1,0,0,0,FLAT,0,0,0.012820513,0,0.577972028,0,0.364335664,0.044871795,4,2.2,0.111021886,-0.316712526,NA,0.845,0.845,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.025,0.025,NA,0,0,NA,0,0,NA,1,1,0.7,0,0.2,0,0.55,0,0.35,0,0.066666667,0.042635659,0.1,0,0,0,0,0,0.035353535,0,0,0,0.2,0.05,0.2,0,NA,0,0,NA,0,0,NA,0.177301671,0.177301671,NA,0.267480243,0.267480243,NA,0.555218086,0.555218086,NA,0,0,NA,0.815,0.815,NA,0,0,NA,0,0,NA,0.815,0.815,NA,1.0725,1.0725,NA,1.54,1.54,NA,0,0,NA,1.54,1.54,NA,0.815,0.815,NA,0,0,0.067494856,0.27,0,0,0,0,0.289200724,0.560008816,0,0.143260552,0.007529909,3,3.2,0,-0.351820729,TPL,PLNLOW,2017,0.0817914,-1.087292358,595,2.774516966,1.085256,0.035532196,1,0,45.6082,-97.20922,27136.879,-57839.4859,NATURAL,0,CENPL,CENPL,0.133740122,0.052310231,0.093025176,-0.842421992,-1.205440639,-0.987056634,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.805885017,0.633935301,0.665517631,0,0,0,-1
NLA17_SD-10052,1,Freeman Dam,MAN-MADE,NA,0.75,SD,0.7925,0.7325,0,0.445,0.9,0,0.1,0,FLAT,0,0,0,0.033333333,0,0.033333333,0.933333333,0,3,1.2,0.084591707,-0.325070483,NA,0.7925,0.7925,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,1,0.1,0.55,0.1,1.9,0.2,1.35,0.1,0.183333333,0.146153846,0.3,0.1,0,0,0.05,0,0.135,0,0.1,0.2,0.55,0.3,0.3,0,NA,0.025,0.025,NA,0.025,0.025,NA,0.05,0.05,NA,0.032155232,0.032155232,NA,0.912716563,0.912716563,NA,0.005128205,0.005128205,NA,0.735344828,0.735344828,NA,0.039655172,0.039655172,NA,0.05,0.05,NA,0.87,0.87,NA,0.8475,0.8475,NA,1.575,1.575,NA,0.1075,0.1075,NA,1.6875,1.6875,NA,0.82,0.82,NA,0.1125,0.1125,0.524933858,1.4,0,0,0,0.079310345,0,0.906896552,0.006896552,0.006896552,0,3,1.3,0.037264606,0.011784103,NPL,PLNLOW,2017,0.2209563,-0.655693611,681,2.833147112,3.056407,0.485211186,3.3,0.51851394,43.88817,-101.1494,29887.84377,-68882.7414,MAN-MADE,1,CENPL,CENPL,0.028872867,0.161166117,0.095019492,-1.410353432,-0.766582202,-0.978730089,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.173980779,1.482708927,0.679785296,0,NA,0,NA
NLA17_SD-10057,1,Gray's,MAN-MADE,NA,1.9,SD,0.575,0.2225,0.08,0.5725,0.222222222,0.777777778,0,0,GRADUAL,0,0,0,0,0.022222222,0,0.977777778,0,2,1.1,0,-0.351820729,0.1025,0.23,0.308333333,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.005,0,0,0.5,1,1,1,0.1,0.466666667,0,0.688888889,0.111111111,0.222222222,0.111111111,0.155555556,0.051679587,0,0,0,0,0,0,0.02020202,0,0,0,0.466666667,0,0,0.222222222,0,0,0,0,0.005,0.005,0.072072072,0.088738739,0.006756757,0,0,0,0.727927928,0.886594595,0.966586587,0,0.024666667,0.024666667,0.43,0.4875,0.4875,0,0.005,0.005,0,0.005,0.005,0.43,0.4975,0.4975,0.3725,0.4975,0.44,0.8025,0.975,0.9175,0,0.01,0.01,0.8025,0.995,0.9375,0.43,0.4925,0.4925,0,0.02,0.02,0.401248053,0.99,0,0,0,0,0.0125,0.049155405,0,0.938344595,0,2,1.3,0,-0.351820729,NPL,PLNLOW,2017,0.03620381,-1.441245723,569,2.755112266,0.8217363,-0.085267528,4.5,0.653212514,45.09125,-100.4924,25656.92125,-57180.1756,MAN-MADE,1,CENPL,CENPL,0.008476191,0.066556656,0.037516423,-1.733387567,-1.116017047,-1.323156259,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.051075436,0.612313243,0.26839875,6.5,0.5,0.875061263,-0.22184875
NLA17_SD-10067,1,UnnamedDraperArea,MAN-MADE,NA,0.96,SD,0.5675,0.4425,0,0.3575,0.2,0.7,0.1,0,GRADUAL,0,0,0,0,0.201452381,0.026785714,0.759261905,0.0125,4,2.2,0.019331062,-0.342651201,NA,0.505,0.505,NA,0,0,NA,0.005,0.005,NA,0.005,0.005,NA,0,0,NA,0.09,0.09,NA,0,0,NA,0,0,NA,1,1,1,1,1.3,1,1.75,1.2,0.45,0.2,0.433333333,0.135658915,0.05,0,0.3,0,0.05,0,0.045454545,0,0,0,1,0.15,0.1,0.1,NA,0.0925,0.0925,NA,0.005,0.005,NA,0.034434434,0.034434434,NA,0.008,0.008,NA,0.933941942,0.933941942,NA,0.023623624,0.023623624,NA,0.165,0.165,NA,0.04,0.04,NA,0.0975,0.0975,NA,0.3025,0.3025,NA,0.84,0.84,NA,0.98,0.98,NA,0.1375,0.1375,NA,1.1375,1.1375,NA,0.205,0.205,NA,0.1575,0.1575,0.357304725,1.21,0,0,0,0,0.028654295,0.897010857,0,0.04957265,0.027627628,3,2,0.169945558,-0.105546219,NPL,PLNLOW,2017,0.04000729,-1.397860866,648,2.811575006,1.61234,0.207456628,2.8,0.447158031,44.0196,-100.5653,28524.7008,-65166.3144,MAN-MADE,1,CENPL,CENPL,0.022178178,0.119581958,0.070880068,-1.492438546,-0.887455461,-1.092158491,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.133640237,1.100139662,0.507087834,0,NA,0,NA
NLA17_SD-10073,1,Unnamed Lake,MAN-MADE,Y,NA,SD,0.875,0.045,0,0.875,0.4,0.6,0,0,GRADUAL,0,0,0,0,0.051282051,0.051282051,0.897435897,0,3,3,0,-0.336951225,0.208333333,0.875,0.629375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,1,1,0.5,1.391666667,0.25,2.641666667,0.5,1.25,0.25,0.463888889,0.220138889,0,0,0.5,0,0.25,0,0.138888889,0,NA,0,0.891666667,0.5,0.5,0,0,0,0,0,0,0,0.731640732,0.054054054,0.22507782,0,0,0,0.268359268,0.945945946,0.77492218,0,0,0,0.016666667,0.1275,0.237083333,0,0,0,0,0,0,0.016666667,0.1275,0.237083333,0.225,0.875,0.71375,0.241666667,1.0025,0.950833333,0,0,0,0.241666667,1.0025,0.950833333,0.016666667,0.1275,0.237083333,0,0,0,0.168654809,0.42,0,0,0,0,0.04708712,0.138233597,0.04708712,0.767592163,0,3,3.9,0.003009376,-0.335523752,NPL,PLNLOW,2017,0.06428868,-1.191865491,536,2.72916479,1.289214,0.110325013,1.7,0.230448921,43.86445,-99.66352,23511.3452,-53419.64672,MAN-MADE,1,CENPL,CENPL,0,0.00990099,0.004950495,-2,-1.701125316,-1.825344426,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0,0.091087921,0.035416668,1.6,0.19,0.414973348,-0.537602002
NLA17_SD-10081,1,Bitter Lake,NATURAL,NA,1.45,SD,0.425,0,0,0.425,0.818181818,0.181818182,0,0,FLAT,0,0.088888889,0.121717172,0.109893746,0,0.524953016,0.109893746,0.044653431,6,4.545454545,0.128771903,0.028661295,0.004545455,0.425,0.353522727,0.088636364,0.036363636,0.03875,0.031818182,0.027272727,0.028181818,0,0,0,0,0,0,0,0,0,0.013636364,0,0.002272727,0,0,0,0.727272727,1,1,1,0.181818182,1.084848485,0.090909091,5.215151515,0.181818182,4.13030303,0.090909091,0.361616162,0.400469484,0.542424242,0.5,0.539393939,0.5,0.542424242,0.5,0.412232416,0,0,0,0.545454545,0.5,0.545454545,0.5,0,0.022727273,0.01969697,0,0.022727273,0.01969697,0.817248157,0,0.077669949,0,0,0,0.182751843,0.94048594,0.866706976,0,0.05951406,0.055623075,0,0.297979798,0.269393939,0,0.033838384,0.031212121,0,0.045454545,0.039393939,0,0.388636364,0.34,0.045454545,0.934090909,0.831515152,0.045454545,1.181818182,1.049242424,0,0.081818182,0.070606061,0.045454545,1.322727273,1.171515152,0,0.343181818,0.300606061,0,0.140909091,0.122272727,0.395198454,0.972727273,0,0.073840445,0.170515858,0.19943638,0.003710575,0.048039658,0.440247376,0.031762016,0.032447691,7,5.090909091,0.174985269,0.089382971,TPL,PLNLOW,2017,0.1501995,-0.823331513,541,2.733197265,2.348439,0.370779284,8,0.903089987,45.27454,-97.33832,24493.52614,-52660.03112,NATURAL,0,CENPL,CENPL,0.024810056,0.014141414,0.019475735,-1.458295278,-1.617237296,-1.530535357,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.149499284,0.171376447,0.139332658,1.727272727,1,0.43572857,0.041392685
NLA17_SD-10088,1,Unnamed,NATURAL,Y,NA,SD,0.875,0.23,0.1525,0.8125,0.2,0.8,0,0,GRADUAL,0,0,0,0,0,0.033333333,0.966666667,0,2,1.2,0.019331062,-0.342651201,NA,0.8125,0.8125,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.23,0.23,NA,0,0,NA,0,0,NA,1,1,1,1,1.5,1,3.55,1.1,2.05,0.1,0.5,0.273076923,0,0,0.6,0.5,0.5,0,0.205,0,0,0,0.9,0.55,0.5,0,NA,0.005,0.005,NA,0.005,0.005,NA,0,0,NA,0.115875614,0.115875614,NA,0.836333879,0.836333879,NA,0.047790507,0.047790507,NA,0.315,0.315,NA,0.015,0.015,NA,0.01,0.01,NA,0.34,0.34,NA,1.055,1.055,NA,1.19,1.19,NA,0.025,0.025,NA,1.265,1.265,NA,0.33,0.33,NA,0.075,0.075,0,1,0,0,0,0,0.16876801,0.647830893,0.046938776,0.136462322,0,3,3.142857143,0.072465802,-0.324431231,TPL,PLNLOW,2017,0.1357395,-0.867293755,340,2.531478917,1.858595,0.269184765,1.2,0.079181246,45.0889,-96.46497,15330.226,-32798.0898,NATURAL,0,CENPL,CENPL,0.075877952,0.135269527,0.105573739,-1.066118322,-0.837825478,-0.937140835,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.457221841,1.639299361,0.755292145,0,0,0,-1
NLA17_SD-10090,1,Blue Place,MAN-MADE,Y,NA,SD,0.775,0.061111111,0,0.775,1,0,0,0,FLAT,0,0,0,0,0.018518519,0,0.62962963,0.018518519,3,0.888888889,0.175910365,-0.234547153,NA,0.569444444,0.569444444,NA,0,0,NA,0.005555556,0.005555556,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,1,0.444444444,0.666666667,0.333333333,1.166666667,0.555555556,0.5,0.222222222,0.222222222,0.08974359,0.055555556,0,0,0,0,0,0.05,0,0,0,0.666666667,0,0.222222222,0.222222222,NA,0.055555556,0.055555556,NA,0.005555556,0.005555556,NA,0.029414029,0.029414029,NA,0,0,NA,0.959189959,0.959189959,NA,0.011396011,0.011396011,NA,0.705555556,0.705555556,NA,0.055555556,0.055555556,NA,0.061111111,0.061111111,NA,0.822222222,0.822222222,NA,0.886111111,0.886111111,NA,1.580555556,1.580555556,NA,0.116666667,0.116666667,NA,1.708333333,1.708333333,NA,0.761111111,0.761111111,NA,0.127777778,0.127777778,0.533333333,0.577777778,0,0,0,0,0.104867149,0.680814914,0,0.214317937,0,2,2.333333333,0.117273576,-0.312729537,NPL,PLNLOW,2017,0.01512269,-1.82037095,625,2.795880017,0.652987,-0.185095465,1.5,0.176091259,44.38735,-100.9471,27742.09375,-63091.9375,MAN-MADE,1,CENPL,CENPL,0.019129019,0.014680357,0.016904688,-1.535674139,-1.607648563,-1.570172039,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.115266756,0.135057522,0.120938959,0,NA,0,NA
NLA17_SD-10092,1,Unnamed Cattle Pond,MAN-MADE,NA,1.4,SD,0.7225,0,0.2675,0.6925,0.8,0.2,0,0,FLAT,0,0,0,0.043487993,0.016666667,0.049107041,0.876452584,0.014285714,5,2.1,0.040715494,-0.314720606,0.330555556,0.5725,0.460833333,0,0,0,0.075,0.01,0.02325,0,0.005,0.004722222,0.022222222,0,0.0059375,0.027777778,0.03,0.030666667,0.027777778,0.005,0.008888889,0,0,0,1,1,1,1,0.222222222,0.56037037,0,1.488148148,0.333333333,0.927777778,0.333333333,0.186790123,0.11545977,0,0,0,0,0,0,0.093820225,0,0,0,0.56037037,0.222222222,0.383333333,0.322222222,0.011111111,0.015,0.015555556,0.097222222,0.025,0.034722222,0.281187331,0.155044055,0.16844089,0.023187718,0,0.012021492,0.652159569,0.797556678,0.774936355,0.043465382,0.047399267,0.044601262,0.161111111,0.2875,0.221944444,0.05,0.05,0.047777778,0.108333333,0.04,0.050277778,0.319444444,0.3775,0.32,0.594444444,0.7275,0.6975,0.705555556,0.98,0.877592593,0.158333333,0.09,0.098055556,0.897222222,1.105,1.008981481,0.211111111,0.3375,0.269722222,0.191666667,0.125,0.131388889,0.627517153,0.66,0,0,0.005420054,0.045052544,0,0.419777719,0.044401343,0.458248069,0.027100271,5,3.777777778,0.043704767,-0.275028519,NPL,PLNLOW,2017,0.01410036,-1.850769799,697,2.843232778,0.5243465,-0.280381627,2.6,0.414973348,43.35474,-100.2356,30218.25378,-69864.2132,MAN-MADE,1,CENPL,CENPL,0.032404757,0.074652987,0.053528872,-1.372585417,-1.072357713,-1.197028854,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.195263083,0.68679852,0.382954483,4.26,0.7,0.720985744,-0.096910013
NLA17_SD-10093,1,No name,NATURAL,NA,0.88,SD,0.6575,0.565,0,0.3675,0.2,0.8,0,0,GRADUAL,0,0,0.067846178,0.323254131,0.057416233,0.067475463,0.471722539,0.012285456,6,3.2,0.265602476,-0.101189003,NA,0.6575,0.6575,NA,0,0,NA,0.005,0.005,NA,0.005,0.005,NA,0,0,NA,0.05,0.05,NA,0,0,NA,0,0,NA,1,1,0.8,0.2,0.25,0.1,0.8,0.2,0.55,0.1,0.083333333,0.061538462,0.1,0,0,0,0.1,0.1,0.055,0,0,0,0.25,0.1,0.15,0,NA,0.05,0.05,NA,0.005,0.005,NA,0.022149482,0.022149482,NA,0.033225419,0.033225419,NA,0.736842229,0.736842229,NA,0.207782871,0.207782871,NA,0.4125,0.4125,NA,0.2425,0.2425,NA,0.055,0.055,NA,0.71,0.71,NA,1.08,1.08,NA,1.2275,1.2275,NA,0.2975,0.2975,NA,1.755,1.755,NA,0.655,0.655,NA,0.5275,0.5275,0.296085573,0.81,0,0,0.059259259,0.112964796,0.12401489,0.473646872,0.012610186,0.213800294,0.003703704,6,3.9,0.272177541,-0.110724615,TPL,PLNLOW,2017,0.1096394,-0.96003335,564,2.751279104,1.873144,0.272571166,1.2,0.079181246,45.45844,-97.26315,25638.56016,-54856.4166,NATURAL,0,CENPL,CENPL,0.145264958,0.137645765,0.141455362,-0.808926549,-0.830779007,-0.819715348,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.875330844,1.668096422,1.011995256,0,0,0,-1
