SITE_ID,VISIT_NO,DATE_COL,COMMENT_ORIGIN,LkArea_km2,L_LkAreakm2,ELEV_use,L_ELEV_use,LkPerim_km,L_LkPerimkm,DpthMx_use,L_DpthMx_use,HORIZDD_use,VERTDD_use
NLA17_UT-10004,1,6/7/2017,NA,39.87606,1.600712241,1288,3.109915863,29.88742,1.475488427,7.5,0.875061263,0,0
NLA17_UT-10005,1,6/29/2017,By name,1.443154,0.159312677,2133,3.328990855,6.780685,0.83127357,3.4,0.531478917,80.9,0.5
NLA17_UT-10006,1,6/13/2017,"Crew-This is either an augmented backwater or a created wetland for waterfowl.  Outflow boarded up  to preseve water.  1 m depth loss between visits in 2018.  Lake is on Floodplain of Green River separated by dike now, more wetland than lake, prob some kind of aquatic feature here in past but likely wasn't a lake by our definition of a lake.  Part of a WMA now",0.1437454,-0.842406044,1651,3.217747073,1.421521,0.15275328,3,0.477121255,3.89,0.4
NLA17_UT-10006,2,9/19/2017,"Crew-This is either an augmented backwater or a created wetland for waterfowl.  Outflow boarded up  to preseve water.  1 m depth loss between visits in 2018.  Lake is on Floodplain of Green River separated by dike now, more wetland than lake, prob some kind of aquatic feature here in past but likely wasn't a lake by our definition of a lake.  Part of a WMA now",0.1437454,-0.842406044,1651,3.217747073,1.421521,0.15275328,2,0.301029996,61.8,0.7
NLA17_UT-10007,1,7/12/2017,By name,0.1122872,-0.949669748,3075,3.48784512,1.900068,0.278769144,7.3,0.86332286,13,2.3
NLA17_UT-10008,1,6/15/2017,By name,2.660559,0.424972894,1738,3.240049772,16.67017,1.221940029,40,1.602059991,0,0
NLA17_UT-10009,1,7/13/2017,By name,0.3145109,-0.502364299,2568,3.409595019,3.577707,0.553604771,4.5,0.653212514,0,0
NLA17_UT-10010,1,6/28/2017,By name,0.4853105,-0.313980312,2081,3.31827208,4.732111,0.675054923,3.5,0.544068044,72.6,0.81
NLA17_UT-10013,1,6/8/2017,Utah State WMA near Great Salt Lake by Ogden; natural shallow pond by crew,0.02610056,-1.583350175,1285,3.108903128,1.003845,0.00166666,1,0,0,0
NLA17_UT-10019,1,8/23/2017,GE indicates remote alpine drainage lake,0.1095459,-0.960403872,3239,3.510410948,1.343482,0.128231852,12.2,1.086359831,0,0
NLA17_UT-10022,1,9/14/2017,GE indicates remote alpine seepage lake,0.03992942,-1.398706998,2986,3.475089803,0.8629457,-0.064016531,7.6,0.880813592,0,0
NLA17_UT-10028,1,6/9/2017,"Urban Salt Lake City Trashed small shallow pond, USGS GNIS says Lake; crew says lake, no dams evident but could be flow control at bridge under I-215; GNIS calls Lake",0.1181867,-0.927431394,1289,3.110252917,1.473969,0.16848835,1,0,27.37,0.39
NLA17_UT-10056,1,7/13/2017,Natural lake,0.1121403,-0.950238286,3169,3.500922239,1.487153,0.172355652,17.4,1.240549248,0,0
NLA17_UT-10058,1,8/3/2017,By name,0.01685452,-1.773283611,2667,3.426023016,0.695475,-0.157718477,2.4,0.380211242,0,0
NLA17_UT-10064,1,7/5/2017,GE indicates remote alpine seepage lake,0.04073797,-1.390000616,2739,3.437592032,0.8300637,-0.080888578,9.1,0.959041392,0,NA
NLA17_UT-10066,1,7/11/2017,Crew notes - This site was likely a small natural lake and then enhanced by dam in the early 1900's.  Constriction may mark historic lake level,0.1030783,-0.986832753,3098,3.491081413,1.775794,0.249392584,5.5,0.74036269,16.8,0.72
NLA17_UT-10082,1,9/7/2017,Large Wasatch Mountain Grabben valley lake,10.45148,1.019177794,2696,3.430719888,21.17373,1.325797371,34.6,1.539076099,0,0
NLA17_UT-10094,1,9/25/2017,Impoundment of Kanab Creek,0.04368002,-1.359717171,1532,3.185258765,2.09256,0.320677919,4.1,0.612783857,0,0
NLA17_UT-10100,1,9/13/2017,"GE indicates remote natural seepage lake, didn’t see any outlets",0.1143254,-0.94185727,2848,3.454539985,1.3787,0.139469776,8.3,0.919078092,0,0
NLA17_UT-10120,1,9/12/2017,"GE indicates remote seepage lake/wetland, didn't see any outlets",0.01541984,-1.811920133,2897,3.461948495,0.5428278,-0.265337919,2.4,0.380211242,0,0
NLA17_UT-10140,1,9/18/2017,"GE indictes natural drainage lake, in mountains but dirt ring road, some houses around lake",0.1109632,-0.954821027,2850,3.45484486,1.567727,0.195270438,4.2,0.62324929,0,0
NLA17_UT-HP002,1,7/11/2017,GE-Clearly a Creek Impoundment with big dam,1.13405,0.054632203,2341.79,3.369547947,7.566817,0.878913231,25.3,1.403120521,0,0
NLA17_VA-10001,1,6/19/2017,NA,0.2883811,-0.540033206,65,1.812913357,4.086385,0.611339281,2,0.301029996,0,NA
NLA17_VA-10001,2,7/19/2017,NA,0.2883811,-0.540033206,65,1.812913357,4.086385,0.611339281,2,0.301029996,0,NA
NLA17_VA-10002,1,7/13/2017,NA,0.1843287,-0.73440704,2,0.301029996,3.745423,0.573500873,2,0.301029996,0,NA
NLA17_VA-10003,1,6/27/2017,NA,0.1011167,-0.995177112,97,1.986771734,1.956647,0.291512481,6,0.77815125,0,NA
NLA17_VA-10004,1,6/20/2017,NA,0.34291,-0.46481985,62,1.79239169,5.535706,0.743173017,5,0.698970004,0,NA
NLA17_VA-10005,1,7/18/2017,NA,0.3427813,-0.464982878,132,2.120573931,4.183527,0.621542576,4,0.602059991,0,NA
NLA17_VA-10006,1,6/20/2017,NA,0.3526673,-0.452634807,45,1.653212514,3.543631,0.549448492,2.3,0.361727836,0,NA
NLA17_VA-10006,2,7/19/2017,NA,0.3526673,-0.452634807,45,1.653212514,3.543631,0.549448492,2,0.301029996,0,NA
NLA17_VA-10007,1,6/15/2017,NA,0.0110443,-1.956861805,112,2.049218023,0.4992705,-0.301664094,3.9,0.591064607,0,NA
NLA17_VA-10008,1,6/1/2017,NA,0.5048572,-0.296831446,769,2.88592634,9.690122,0.986329245,24.5,1.389166084,NA,NA
NLA17_VA-10009,1,8/1/2017,NA,0.04020193,-1.395753097,8,0.903089987,0.8249393,-0.083578006,2,0.301029996,0,NA
NLA17_VA-10010,1,6/27/2017,NA,0.3968938,-0.401325685,57,1.755874856,7.076774,0.849835326,9,0.954242509,0,NA
NLA17_VA-10012,1,7/12/2017,NA,0.04947251,-1.305636055,13,1.113943352,1.556285,0.192089132,3.2,0.505149978,0,NA
NLA17_VA-10013,1,7/31/2017,NA,0.08693283,-1.060816182,53,1.72427587,1.527148,0.183881128,1.7,0.230448921,0,NA
NLA17_VA-10014,1,6/28/2017,NA,0.2530725,-0.596755045,78,1.892094603,3.017385,0.479630727,3.2,0.505149978,0,NA
NLA17_VA-10015,1,8/2/2017,NA,0.0300715,-1.521844908,4,0.602059991,0.852966,-0.06906828,1.8,0.255272505,0,NA
NLA17_VA-10019,1,8/2/2017,NA,0.1114559,-0.952896937,0,0,1.520124,0.181879016,1.1,0.041392685,0,NA
NLA17_VA-10020,1,7/6/2017,NA,0.1801291,-0.744416121,75,1.875061263,2.590212,0.413335311,3,0.477121255,0,NA
NLA17_VA-10034,1,6/6/2017,NA,0.1503089,-0.823015303,124,2.093421685,2.777885,0.443714263,4.1,0.612783857,0,NA
NLA17_VA-10035,1,6/21/2017,NA,0.01780286,-1.749510223,92,1.963787827,0.5448482,-0.26372448,2.7,0.431363764,0,NA
NLA17_VA-10036,1,6/26/2017,NA,0.05616229,-1.250555192,291,2.463892989,0.9817631,-0.007993295,9.3,0.968482949,0.3625,0.2625
NLA17_VA-10037,1,8/10/2017,NA,0.0185585,-1.731457129,276,2.440909082,0.6871905,-0.162922853,3,0.477121255,0,NA
NLA17_VA-10039,1,7/20/2017,NA,0.01544988,-1.811074889,43,1.633468456,0.7067803,-0.150715564,1.5,0.176091259,0,NA
NLA17_VA-10049,1,6/14/2017,Name,11.70622,1.068416682,296,2.471291711,139.1999,2.143638923,34.5,1.537819095,NA,NA
NLA17_VA-HP001,1,6/5/2017,Name,0.2008454,-0.697138111,617.2,2.790425917,1.937954,0.287343464,8,0.903089987,0,NA
NLA17_VA-HP003,1,6/2/2017,Name,0.2837732,-0.547028622,586.51,2.768275421,4.960127,0.695492796,8.5,0.929418926,0,NA
NLA17_VA-HP004,1,6/15/2017,Name,0.7370336,-0.132512713,657.7,2.818027842,12.61241,1.10079808,13,1.113943352,0,NA
NLA17_VA-HP005,1,7/12/2017,by name,1.296504,0.112773861,10.78,1.032618761,26.09187,1.416505206,7.5,0.875061263,0,NA
NLA17_VA-HP006,1,6/13/2017,only 2 natural lakes in VA (dam on GE),1.332757,0.124750972,1078.72,3.032908731,7.028048,0.846834719,7.2,0.857332496,0,NA
NLA17_VA-HP007,1,7/13/2017,by name,3.608496,0.557326228,17.77,1.249687428,53.12311,1.725283492,16.5,1.217483944,0,NA
NLA17_VA-HP008,1,8/1/2017,VA lake man made by default,0.07022782,-1.153490813,1.1,0.041392685,1.774379,0.249046389,7.6,0.880813592,0,NA
NLA17_VT-10001,1,7/13/2017,NA,0.8215969,-0.085341208,312,2.494154594,5.076463,0.705561225,15.2,1.181843588,0,0
NLA17_VT-10001,2,7/27/2017,NA,0.8215969,-0.085341208,312,2.494154594,5.076463,0.705561225,16.2,1.209515015,0,0
NLA17_VT-10002,1,7/19/2017,"water diverted into lake and it Is used for hydropower starting early 1900s, small dam, very natural beautiful spot; pretty sure it was a lake historically, not created by impoundment; lake depth=19 m higher than dam in write-up",0.411262,-0.385881417,380,2.579783597,3.479406,0.541505108,18.9,1.276461804,0,0
NLA17_VT-10003,1,7/12/2017,NA,1.775576,0.249339266,531,2.725094521,5.5894,0.747365191,33.8,1.5289167,1.52,0.195
NLA17_VT-10003,2,7/26/2017,NA,1.775576,0.249339266,531,2.725094521,5.5894,0.747365191,32.8,1.515873844,2.522222222,0.255555556
NLA17_VT-10004,1,7/14/2017,NA,0.1086069,-0.964142582,191,2.281033367,1.54217,0.188132251,4.2,0.62324929,0,0
NLA17_VT-10005,1,7/25/2017,NA,0.09495782,-1.022469264,353,2.547774705,1.192062,0.076298844,4.6,0.662757832,0,0
NLA17_VT-10007,1,7/28/2017,"looks like small seepage pond, natural unless dug all the way out",0.018584468,-1.730849878,422,2.625312451,0.556050902,-0.25488545,1.6,0.204119983,0,0
NLA17_VT-10009,1,7/11/2017,looks more like a lacustrine wetland,0.02254298,-1.646988673,341,2.532754379,0.616827873,-0.20983601,1.3,0.113943352,0,NA
NLA17_VT-10016,1,7/17/2017,NA,0.722443475,-0.141196127,317,2.501059262,5.652244122,0.752220911,28,1.447158031,0,0
NLA17_VT-10018,1,7/20/2017,NA,0.390759266,-0.408090715,484,2.684845362,3.230610958,0.509284662,10.1,1.004321374,0,0
NLA17_VT-10019,1,7/18/2017,NA,0.127387676,-0.894872586,204,2.309630167,2.86541975,0.45718825,2.2,0.342422681,0,0
NLA17_VT-10089,1,7/31/2017,NA,NA,NA,NA,NA,NA,NA,2.1,0.322219295,0,NA
NLA17_VT-10090,1,8/1/2017,NA,NA,NA,NA,NA,NA,NA,10.7,1.029383778,0,NA
NLA17_VT-10091,1,8/2/2017,NA,NA,NA,NA,NA,NA,NA,12.2,1.086359831,0,NA
NLA17_VT-10092,1,8/3/2017,NA,NA,NA,NA,NA,NA,NA,18,1.255272505,NA,NA
NLA17_VT-10093,1,8/14/2017,NA,NA,NA,NA,NA,NA,NA,1.7,0.230448921,NA,NA
NLA17_VT-10094,1,8/17/2017,NA,NA,NA,NA,NA,NA,NA,5.7,0.755874856,NA,NA
NLA17_VT-10095,1,8/22/2017,NA,NA,NA,NA,NA,NA,NA,16,1.204119983,0,NA
NLA17_VT-10096,1,8/23/2017,NA,NA,NA,NA,NA,NA,NA,9.4,0.973127854,NA,NA
NLA17_VT-10097,1,8/24/2017,NA,NA,NA,NA,NA,NA,NA,14.4,1.158362492,NA,NA
NLA17_VT-10098,1,8/25/2017,NA,NA,NA,NA,NA,NA,NA,6.3,0.79934055,0,NA
NLA17_VT-10099,1,8/28/2017,NA,NA,NA,NA,NA,NA,NA,12,1.079181246,0,NA
NLA17_VT-10100,1,8/29/2017,NA,NA,NA,NA,NA,NA,NA,4.6,0.662757832,0,NA
NLA17_WA-10001,1,7/5/2017,NA,0.1762294,-0.753921637,4,0.602059991,4.368523,0.640334627,1.6,0.204119983,0,NA
NLA17_WA-10001,2,9/18/2017,NA,0.1762294,-0.753921637,4,0.602059991,4.368523,0.640334627,1.1,0.041392685,2.01,0.15
NLA17_WA-10002,1,8/24/2017,"1 of 3 lakes Adjacent to Lake Chelan, WA Dam inventory says 40 foot high dam on Wapato Lake, part of water control network; USGS GNIS says reservoir",0.7665288,-0.115471523,375,2.574031268,4.397962,0.643251473,19.3,1.285557309,0.77,0.37
NLA17_WA-10003,1,7/17/2017,NA,0.1516452,-0.819171332,733,2.865103975,1.777964,0.249922963,1.1,0.041392685,0,0
NLA17_WA-10004,1,8/30/2017,NA,0.0718501,-1.143572623,63,1.79934055,1.082419,0.034395407,7.1,0.851258349,0.66,0.22
NLA17_WA-10005,1,8/1/2017,GE looks natural,1.203691,0.080515013,682,2.833784375,9.393788,0.972840755,20.5,1.311753861,0.03,0.044444444
NLA17_WA-10006,1,7/10/2017,Clear dam and spillway on GE,0.8403296,-0.075550338,237,2.374748346,4.747821,0.676494337,4.4,0.643452677,0,0
NLA17_WA-10007,1,7/11/2017,Urban Yakima lake in floodplain of Naches River; artificial looking but may have been floodplain lake; USGS GNIS says lake; 12 m deep,0.04586157,-1.338551082,343,2.53529412,0.918801,-0.036778541,12.2,1.086359831,0,0
NLA17_WA-10007,2,9/13/2017,Urban Yakima lake in floodplain of Naches River; artificial looking but may have been floodplain lake; USGS GNIS says lake; 12 m deep,0.04586157,-1.338551082,343,2.53529412,0.918801,-0.036778541,11.4,1.056904851,0,0
NLA17_WA-10008,1,9/7/2017,NA,0.0642658,-1.192020082,180,2.255272505,1.145118,0.058850241,4,0.602059991,0,0
NLA17_WA-10009,1,7/6/2017,NA,0.076747,-1.114938592,10,1,2.127437,0.327856708,3.6,0.556302501,0,NA
NLA17_WA-10010,1,8/22/2017,GE natual looking near Grand Coulee,0.4809134,-0.317933122,729,2.862727528,3.779941,0.577485021,14.4,1.158362492,5.55,1.02
NLA17_WA-10011,1,6/26/2017,NA,0.4974846,-0.303220359,10,1,2.847794,0.454508571,24.8,1.394451681,0,NA
NLA17_WA-10012,1,7/20/2017,NA,0.01958067,-1.708172452,151,2.178976947,0.5708258,-0.243496406,3.4,0.531478917,0,0
NLA17_WA-10013,1,7/24/2017,"Methow Wildlife Recreation Area, no name, irrigation withdrawls but seems natural; hard to tell",0.08691569,-1.060901818,714,2.853698212,1.486556,0.172181274,8.4,0.924279286,0.82,0.18
NLA17_WA-10014,1,7/25/2017,NA,0.02415809,-1.616937405,507,2.705007959,0.5978512,-0.223406895,8.1,0.908485019,0.02,0.02
NLA17_WA-10015,1,8/31/2017,NA,0.2415062,-0.617071715,220,2.342422681,2.990244,0.475706628,3,0.477121255,0,0
NLA17_WA-10017,1,9/5/2017,"Developed lake near Bellingham - Dam on Topo, don't see on GE, crew notes man-made dam, popular recreation lake; on WA inventory of dams as impoundment; 13 foot dam on 12 m deep lake; USGS GNIS has it a resevoir",0.5821833,-0.234940257,137,2.136720567,3.398841,0.531330849,12.4,1.093421685,0,0
NLA17_WA-10018,1,9/6/2017,Circular seepage pond in square blueberry farm lot in middle of Bellevue; USGS GNIS has it Lake,0.02818355,-1.550004304,77,1.886490725,0.6251926,-0.203986171,5,0.698970004,0,0
NLA17_WA-10021,1,8/29/2017,"GE look like natural seepage pond, wetland-y at ends",0.02488884,-1.603995344,98,1.991226076,0.6311093,-0.19989542,1.3,0.113943352,0,0
NLA17_WA-10022,1,8/23/2017,Na2SO4 dominant lake - natural seeming,0.7518731,-0.123855453,559,2.747411808,5.935979,0.773492356,19.2,1.283301229,4.72,0.69
NLA17_WA-10023,1,8/2/2017,"Clear reservoir by name, GNIS, and GE view of dam",0.2007901,-0.697257704,612,2.786751422,2.585456,0.412537151,4.3,0.633468456,1,0.65
NLA17_WA-10025,1,8/9/2017,"USFWS managed wetland area, in floodplain of drainage from Potholes Reservoir, very managed looking system, CREW:artificial impoundment surrounded by managed wetlands",0.02006683,-1.697521229,275,2.439332694,0.7107174,-0.148303052,1.6,0.204119983,0,0
NLA17_WA-10026,1,7/26/2017,Small pond that looks more like a wetland,0.020308,-1.692332845,684,2.835056102,0.747136,-0.126600337,1.1,0.041392685,0,0
NLA17_WA-10027,1,6/29/2017,"large lake N. of Everett, natural drainage near Puget Sound",2.100359,0.322293532,99,1.995635195,8.264866,0.917235817,14.5,1.161368002,0,NA
NLA17_WA-10038,1,8/22/2017,Large River Impoundment Dam,19.41753,1.288193985,214,2.330413773,44.79529,1.651232353,33.3,1.522444234,0,0
NLA17_WA-10048,1,8/28/2017,"Right off 101 N. of Quilcene, natural looking linear lake, houses and farms around",0.3630143,-0.440076267,58,1.763427994,4.291219,0.632580679,6.8,0.832508913,0,0
NLA17_WA-10049,1,6/28/2017,"Greened in, paramecium shaped lake in urban Kent, WA, didn't see any dams",0.1136984,-0.944245647,133,2.123851641,1.783421,0.251253876,1.9,0.278753601,0,NA
NLA17_WA-10050,1,7/18/2017,"Part of whole Grand Coulee Dam Complex; According to a 1983 State of Washington Dept. of Ecology report, Crescent Bay Lake was formed by ""diking an arm of Franklin D. Roosevelt Lake; GNIS says Lake so its not infallible",0.3104873,-0.507956159,398,2.599883072,3.737702,0.572604673,40,1.602059991,0.33,0.34
NLA17_WA-10052,1,7/13/2017,"natural looking lake on Anderson Island in S. Puget Sound, development around",0.3032023,-0.518267509,60,1.77815125,3.211333,0.506685342,6.6,0.819543936,0,0
NLA17_WA-10056,1,9/14/2017,"Small shallow Glacial outwash lake on W. slope of Mt. Rainer, in NP, pristine",0.01612181,-1.792586201,1792,3.253338005,0.5509626,-0.258877881,1,0,21.397,0.445
NLA17_WA-10057,1,8/8/2017,"Reservoir by name, GNIS and view",0.6929578,-0.159293212,317,2.501059262,13.63617,1.134692407,1.8,0.255272505,7.35,0.83
NLA17_WA-10060,1,8/17/2017,"Very natural on GE, remote alpine lake",0.6108315,-0.214078575,1225,3.088136089,4.16609,0.619728648,48.5,1.685741739,1.29,0.6
NLA17_WA-10064,1,9/11/2017,"GE indictes eutrophic mess in middle of suburban Lacey, WA, wetland-y, don't see any dams inlets/outlets, fishing websites call it a lake",0.2033321,-0.691794054,62,1.79239169,1.894225,0.277431564,2.2,0.342422681,0,0
NLA17_WA-10072,1,7/18/2017,NA,NA,NA,NA,NA,NA,NA,7.2,0.857332496,0.4,0.2
NLA17_WA-10075,1,8/15/2017,NA,NA,NA,NA,NA,NA,NA,35,1.544068044,1.215,0.555
NLA17_WA-10080,1,7/27/2017,NA,NA,NA,NA,NA,NA,NA,7.9,0.897627091,0,NA
NLA17_WA-10084,1,8/7/2017,NA,NA,NA,NA,NA,NA,NA,1.3,0.113943352,0.54,0.12
NLA17_WA-10086,1,7/25/2017,NA,NA,NA,NA,NA,NA,NA,20.9,1.320146286,0,NA
NLA17_WA-10088,1,9/19/2017,NA,NA,NA,NA,NA,NA,NA,90.2,1.955206538,29.392,4.981
NLA17_WA-10099,1,8/1/2017,NA,NA,NA,NA,NA,NA,NA,3.6,0.556302501,0,NA
NLA17_WA-10103,1,8/31/2017,NA,NA,NA,NA,NA,NA,NA,35.4,1.549003262,30.88,5.226
NLA17_WA-10104,1,8/10/2017,NA,NA,NA,NA,NA,NA,NA,3.7,0.568201724,1.13,0.24
NLA17_WA-10106,1,7/12/2017,NA,NA,NA,NA,NA,NA,NA,8.2,0.913813852,0,0
NLA17_WA-10117,1,7/31/2017,NA,NA,NA,NA,NA,NA,NA,20.5,1.311753861,0.05,0.05
NLA17_WA-10119,1,8/3/2017,NA,NA,NA,NA,NA,NA,NA,5.1,0.707570176,0,NA
NLA17_WA-10120,1,7/19/2017,NA,NA,NA,NA,NA,NA,NA,23.2,1.365487985,0,0
NLA17_WA-10125,1,9/5/2017,NA,NA,NA,NA,NA,NA,NA,5.1,0.707570176,0,NA
NLA17_WA-10126,1,9/7/2017,NA,NA,NA,NA,NA,NA,NA,1.3,0.113943352,0,NA
NLA17_WA-10127,1,8/10/2017,NA,NA,NA,NA,NA,NA,NA,2.6,0.414973348,1,0.577777778
NLA17_WA-10133,1,9/6/2017,NA,NA,NA,NA,NA,NA,NA,20.6,1.31386722,1.777777778,0.538888889
NLA17_WA-10135,1,9/12/2017,NA,NA,NA,NA,NA,NA,NA,7.7,0.886490725,0,0
NLA17_WA-10138,1,9/20/2017,NA,NA,NA,NA,NA,NA,NA,6.3,0.79934055,0,0
NLA17_WA-HP001,1,8/24/2017,"Remote Natural lake on western edge of Mt Adams. Drainage on TOPO, hard to see outlet on GE, probably drainage",0.1861494,-0.730138359,1287.75,3.109831559,1.88102,0.274393413,21.1,1.324282455,0,0
NLA17_WA-HP002,1,8/21/2017,Drainage lake in North Cascades NP just off Rt. 20,0.2196,-0.658367664,1461.41,3.164772075,1.978462,0.296327713,41.2,1.614897216,0,0
NLA17_WA-HP003,1,8/17/2017,"Natural by GNIS and view; crew says nicest arid lake in WA, water table elevated by Columbia River project, looks like outflow from Banks Lake goes into groundwater upstream of lake; GNIS says Lake; 34 m deep lake, only 4 foot dam.",0.4039461,-0.393676581,376.66,2.575949502,5.539658,0.743482954,34.1,1.532754379,0,0
NLA17_WI-10001,1,6/15/2017,NA,12.93361,1.111719761,256,2.408239965,15.59783,1.193064183,9.8,0.991226076,0,0
NLA17_WI-10001,2,8/2/2017,NA,12.93361,1.111719761,256,2.408239965,15.59783,1.193064183,12,1.079181246,0,0
NLA17_WI-10002,1,6/22/2017,should be SEEPAGE based on elevations.  Drains into Pope Lake,0.06737155,-1.171523461,271,2.432969291,0.9877192,-0.005366504,17.6,1.245512668,0,0
NLA17_WI-10003,1,8/1/2017,NA,3.147521,0.497968636,262,2.418301291,11.02082,1.042213909,18.8,1.274157849,0,0
NLA17_WI-10004,1,8/9/2017,NA,0.2613307,-0.58280956799999994,286,2.456366033,2.187953,0.340037989,7.3,0.86332286,0,0
NLA17_WI-10005,1,7/31/2017,NA,1.835187,0.263680324,235,2.371067862,10.43716,1.018582341,25.7,1.409933123,0,0
NLA17_WI-10006,1,8/22/2017,NA,0.8348663,-0.078383069,256,2.408239965,5.191848,0.715321969,5.8,0.763427994,0,0
NLA17_WI-10007,1,7/23/2017,NA,0.3528672,-0.452388709,434,2.63748973,2.249213,0.352030585,8.2,0.913813852,0,0
NLA17_WI-10008,1,6/28/2017,NA,0.4400941,-0.356454454,336,2.526339277,4.146127,0.617642601,2,0.301029996,0,0
NLA17_WI-10008,2,8/15/2017,NA,0.4400941,-0.356454454,336,2.526339277,4.146127,0.617642601,2,0.301029996,0,0
NLA17_WI-10009,1,8/28/2017,Set ORIGIN17 to NATURAL,0.01757989,-1.754983847,204,2.309630167,0.6509064,-0.186481458,3.4,0.531478917,0.54,0.36
NLA17_WI-10010,1,6/20/2017,Change HYDROTYPE to RESERVOIR.,2.425288,0.384763318,279,2.445604203,22.7372,1.356736982,11,1.041392685,0,0
NLA17_WI-10011,1,7/5/2017,NA,0.09407501,-1.026525727,265,2.423245874,1.278791,0.106799571,3.7,0.568201724,0,0
NLA17_WI-10012,1,7/13/2017,should be SEEPAGE.  Name is vollmers (no apostrophe),0.06207703,-1.20706907,410,2.612783857,1.276646,0.106070489,9,0.954242509,0,0
NLA17_WI-10013,1,6/13/2017,Change HYDROTYPE to RESERVOIR.,0.1482935,-0.828877885,277,2.442479769,2.921424,0.465594593,5.1,0.707570176,0.01,0.4
NLA17_WI-10014,1,6/21/2017,NA,0.01084365,-1.964824509,272,2.434568904,0.3939109,-0.404602002,4,0.602059991,0,0
NLA17_WI-10016,1,7/18/2017,NA,0.1902011,-0.720786976,454,2.657055853,1.935903,0.286883593,11,1.041392685,0,0
NLA17_WI-10017,1,9/7/2017,NA,0.0130451,-1.884552587,358,2.553883027,0.473372,-0.324797434,3.8,0.579783597,0,NA
NLA17_WI-10020,1,8/31/2017,NA,0.1572792,-0.803328709,301,2.478566496,1.791758,0.253279352,6.8,0.832508913,0,NA
NLA17_WI-10021,1,8/30/2017,NA,0.1213833,-0.91584106,290,2.462397998,1.58367,0.19966469,4.8,0.681241237,0,0
NLA17_WI-10022,1,7/17/2017,NA,0.1171298,-0.931332598,501,2.699837726,1.302842,0.114891751,10,1,0,0
NLA17_WI-10024,1,8/29/2017,NA,0.363772,-0.439170732,283,2.451786436,2.977616,0.473868689,2,0.301029996,0,0
NLA17_WI-10025,1,7/24/2017,NA,0.2590559,-0.586606512,503,2.701567985,2.496481,0.397328265,2.1,0.322219295,0,0
NLA17_WI-10027,1,7/20/2017,NA,0.0103547,-1.984862479,490,2.69019608,0.624668,-0.204350741,3.8,0.579783597,0,0
NLA17_WI-10028,1,8/29/2017,NA,0.02914434,-1.535445775,290,2.462397998,0.6952236,-0.157875494,1.95,0.290034611,0,0
NLA17_WI-10066,1,8/10/2017,Change HYDROTYPE to SEEPAGE,0.3509967,-0.454696967,262,2.418301291,2.946539,0.469312194,16.7,1.222716471,0,0
NLA17_WI-10069,1,6/27/2017,NA,0.3572859,-0.446984123,436,2.639486489,2.645075,0.422437991,4.5,0.653212514,0,0
NLA17_WI-10070,1,8/21/2017,NA,0.1062588,-0.973635093,372,2.57054294,1.694062,0.228929301,1.7,0.230448921,0,0
NLA17_WI-10072,1,8/8/2017,NA,0.2978937,-0.525938681,385,2.58546073,3.105722,0.492162579,8.2,0.913813852,0,0
NLA17_WI-10073,1,9/6/2017,Seepage based on WI DNR,0.03817634,-1.41820571,341,2.532754379,0.832584,-0.079571939,10.1,1.004321374,0,0
NLA17_WI-10076,1,7/10/2017,Quick GE look=Natural,0.03011377,-1.521234871,345,2.537819095,0.7790469,-0.108436396,5.7,0.755874856,0,0
NLA17_WI-10077,1,6/26/2017,Quick GE look=Natural,0.1425732,-0.845962103,497,2.696356389,1.484751,0.171653627,9.6,0.982271233,0,0
NLA17_WI-10078,1,6/14/2017,Quick GE look=Natural,0.2251546,-0.647519176,262,2.418301291,1.891322,0.276765474,2.2,0.342422681,0.07,0.025
NLA17_WI-10079,1,8/24/2017,Quick GE look=Natural,0.09139986,-1.039054469,528,2.722633923,1.506519,0.177974613,16.2,1.209515015,0,0
NLA17_WI-10080,1,6/29/2017,Quick GE look=Natural,0.03261782,-1.486545068,333,2.522444234,0.9617258,-0.016948733,7.2,0.857332496,0,0
NLA17_WI-10085,1,8/17/2017,Quick GE look=Natural drainage,0.02526047,-1.597558573,354,2.549003262,0.6443862,-0.190853769,3.3,0.51851394,0,0
NLA17_WI-10086,1,7/27/2017,Linear lake along stream path bisected by two road bridge/causeway into 3 basins; didn't see impoundment; no elevation change anywhere/fisherpeople complain on city draining lake; WI DNR says flowage drainage lake but does not have sampling station by Dam,0.01902087,-1.720769623,452,2.655138435,0.6010105,-0.221117941,2.85,0.45484486,0,0
NLA17_WI-10089,1,7/25/2017,Launch lat/lon hits Fence Lake launch park; Placid twin L. south,0.1410364,-0.850668786,483,2.683947131,1.48918,0.172947195,9.1,0.959041392,0,0
NLA17_WI-10092,1,7/12/2017,not clear which lake this is - lake rich area,0.03323742,-1.478372695,377,2.57634135,0.7843244,-0.105504274,5.3,0.72427587,0,0
NLA17_WI-10102,1,8/23/2017,Small seepage pond,0.1051805,-0.978064769,359,2.555094449,1.401678,0.146648257,7.8,0.892094603,0,0
NLA17_WI-10108,1,7/11/2017,NA,0.02220074,-1.653632549,426,2.629409599,0.6703266,-0.173713547,4.5,0.653212514,0,0
NLA17_WI-10109,1,7/26/2017,NA,0.1446759,-0.839603807,508,2.705863712,1.667485,0.222061936,6.4,0.806179974,0,0
