UID,PUBLICATION_DATE,SITE_ID,VISIT_NO,DATE_COL,SITESAMP,UNIQUE_ID,STUDY,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PERIM_KM,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_PCT,STATECTY,STRATUM,TNT_CAT,URBN_NLA07,URBN_NLA17,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE,INDEX_NLA,RT_NLA17,RT_NLA17_BENT,RT_NLA17_ZOOP
2010737,4/19/2021,NLA17_OR-10051,1,8/14/2017,Y,NLA_OR-10149,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",10.85693,Not_Border,Crook,24518492,Lake/Pond: Hydrographic Category = Perennial,1075,Region_10,Target_Sampled,39004,121,Include,Include,Include,365113,Not_USFS,LakePond,0,None,H17,Pacific Northwest Region,H17070304,Upper Crooked,MAN_MADE,44.18945,-120.4511,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.434856,"(10,20]",OR,R17070304000700,None,PROB,NLA2012Frame Only,Oregon,100,F41013,OR,Target,Non-Urban,Non-Urban,11,Blue Mountains,11a,John Day/Clarno Uplands,"WMT_(10,20]",3.780389736,-1927157.282,997952.2316,6.254093,Y,T,T,T
2010738,4/19/2021,NLA17_WY-10038,1,8/15/2017,Y,NLA_WY-10118,NLA,WMTNS,West,XER,Xeric,"(1,4]",2.915886,Not_Border,Albany,132226864,Lake/Pond: Hydrographic Category = Perennial,2181,Region_08,Target_Sampled,39004,143,Exclude,Exclude,Include,432324,Not_USFS,LakePond,0,None,H10,Missouri Region,H10180010,Upper Laramie,NATURAL,41.40169,-105.8285,Missouri Region,H10,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.729748,"(1,4]",WY,R10180010008921,None,PROB,NHD High Res Lake Snapshot Only,Wyoming,100,F56001,WY,Target,Non-Urban,Non-Urban,18,Wyoming Basin,18f,Laramie Basin,"XER_HIR_(1,4]",156.3827413,-814024.9811,479307.1247,266.5203,Y,S,S,S
2010739,4/19/2021,NLA17_WI-10008,2,8/15/2017,Y,NLA_WI-10070,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(20,50]",44.00941,Not_Border,Bayfield,1797479,Lake/Pond: Hydrographic Category = Perennial,336,Region_05,Target_Sampled,39004,116,Include,Include,Include,107233,Not_USFS,LakePond,1565973,Half Moon Lake,H04,Great Lakes Region,H04100007,Beartrap-Nemadji,NATURAL,46.55919,-91.39356,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Half Moon Lake,Not_NES,NotNES,Not_NES,State,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,4.146127,Equal,WI,R04010301001757,None,PROB,NLA2012Frame Only,Wisconsin,100,F55007,WI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50c,St. Croix Pine Barrens,"UMW_(20,50]",198.8067265,354193.7892,1020676.434,204.96190000000001,N,S,S,S
2010740,4/19/2021,NLA17_AL-10001,2,8/14/2017,Y,NLA_AL-10029,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,>50,1301.872,Not_Border,Tuscaloosa,166759236,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,57,Region_04,Target_Sampled,39009,153,Include,Include,Include,378538,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H10020004,Upper Black Warrior,MAN_MADE,33.29204,-87.39138,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Holt Lock and Dam,NESLake,105,105,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,104.2087,Equal,AL,R03160112006363,None,PROB,NLA2012Frame Only,Alabama,100,F01125,AL,Target,Urban,Urban,68,Southwestern Appalachians,68f,Shale Hills,SAP_>50,6.295259383,795432.4404,-434840.9296,6.449041,N,S,S,S
2010741,4/19/2021,NLA17_AL-10018,1,8/15/2017,Y,NLA_AL-10058,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(10,20]",11.17081,Not_Border,Bibb,21656852,Lake/Pond: Hydrographic Category = Perennial,166,Region_04,Target_Sampled,39004,153,Include,Include,Include,77345,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H03150202,Cahaba,MAN_MADE,33.22774,-87.15637,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.503725,"(10,20]",AL,R03150202003022,None,PROB,NLA2012Frame Only,Alabama,100,F01007,AL,Target,Non-Urban,Non-Urban,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,"SAP_(10,20]",33.50705162,817752.4549,-439994.8453,47.06791,Y,S,S,S
2010744,4/19/2021,NLA17_GA-HP002,1,8/15/2017,Y,NLA_GA-10083,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,>50,199.7947,GA:SC,Rabun,6267354,Lake/Pond: Hydrographic Category = Perennial,268.79,Region_04,Target_Sampled,39004,157,Include,Include,Include,75383,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H03060102,Tugaloo,MAN_MADE,34.73011014,-83.35256907,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,HAND,HAND,HAND,20.18758,None,GA,R03060102001082,None,HAND,NLA2012Frame Only,Georgia,65,F13241,None,Target,Urban,Urban,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,None,0,1145439.567,-233845.3068,0,Y,R,R,R
2010745,4/19/2021,NLA17_TX-10016,1,8/15/2017,Y,NLA_TX-10161,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",27.75564,Not_Border,Mills,5735763,Lake/Pond: Hydrographic Category = Perennial,449,Region_06,Target_Sampled,39004,140,Include,Include,Include,351656,Not_USFS,LakePond,1352974,Brown Mullin Watershed Reservoir Number Two,H12,Texas Region,H12090107,Pecan Bayou,MAN_MADE,31.58629,-98.62431,Rio Grande-Texas-Gulf Region,H12_13,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Brown Mullin Watershed Reservoir Number Two,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,3.179764,Equal,TX,R12090107001036,None,PROB,NLA2012Frame Only,Texas,100,F48333,TX,Target,Non-Urban,Non-Urban,29,Cross Timbers,29e,Limestone Cut Plain,"SPL_(20,50]",66.56878752,-248037.4458,-657657.362,116.536,Y,S,S,S
2010746,4/19/2021,NLA17_MA-10019,1,8/15/2017,Y,NLA_MA-10032,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(20,50]",20.14956,Not_Border,Barnstable,5878349,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,11,Region_01,Target_Sampled,39009,118,Include,Include,Include,9139,Not_USFS,LakePond,615621,Lovells Pond,H01,New England Region,H01090002,Cape Cod,NATURAL,41.64846,-70.44178,New England Region,H01,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Lovells Pond,Not_NES,NotNES,Not_NES,Local Government,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.651144,"(20,50]",MA,R01090002003427,None,PROB,NLA2012Frame Only,Massachusetts,100,F25001,MA,Target,Urban,Urban,84,Atlantic Coastal Pine Barrens,84a,Cape Cod/Long Island,"CPL_(20,50]",24.17371227,2087775.074,747241.6621,54.1324,Y,R,R,R
2010747,4/19/2021,NLA17_MA-10001,2,8/15/2017,Y,NLA_MA-10011,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(10,20]",15.24574,Not_Border,Plymouth,5877795,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,1,Region_01,Target_Sampled,39009,118,Include,Include,Include,9501,Not_USFS,LakePond,615015,Dicks Pond,H01,New England Region,H01090002,Cape Cod,NATURAL,41.76019,-70.65755,New England Region,H01,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Dicks Pond,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,1.555735,Equal,MA,R01090002003320,None,PROB,NLA2012Frame Only,Massachusetts,100,F25023,MA,Target,Urban,Urban,84,Atlantic Coastal Pine Barrens,84a,Cape Cod/Long Island,"CPL_(10,20]",303.1131969,2067276.438,754581.578,468.3733,N,S,S,S
2010748,4/19/2021,NLA17_WY-10032,1,8/14/2017,Y,NLA_WY-10112,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",10.16189,Not_Border,Teton,23128045,Lake/Pond: Hydrographic Category = Perennial,3248,Region_08,Target_Sampled,39004,122,Include,Include,Include,362633,Not_USFS,LakePond,1600480,Icefloe Lake,H17,Pacific Northwest Region,H17040101,Snake Headwaters,NATURAL,43.72697,-110.8236,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Icefloe Lake,Not_NES,NotNES,Not_NES,NPS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.507526,"(10,20]",WY,R17040101001151,None,PROB,NLA2012Frame Only,Wyoming,100,F56039,WY,Target,Non-Urban,Non-Urban,17,Middle Rockies,17h,Alpine Zone,"WMT_(10,20]",12.06759704,-1184567.371,789652.2859,19.96404,Y,?,?,B
2010749,4/19/2021,NLA17_WI-HP003,1,8/15/2017,Y,NLA_WI-10150,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(10,20]",15.41825,Not_Border,Bayfield,1816231,Lake/Pond: Hydrographic Category = Perennial,390.74,Region_05,Target_Sampled,39004,116,Include,Include,Include,88741,East,LakePond,1580246,Reynard Lake,H04,Great Lakes Region,H04010302,Bad-Montreal,NATURAL,46.393481,-91.287095,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,None,Not_NES,NotNES,Not_NES,USFS,NLA_NO_NO_17,HAND,HAND,HAND,2.186505,None,WI,R04010302001357,None,HAND,NLA2012Frame Only,Wisconsin,100,F55007,None,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50d,Superior Mineral Ranges,None,0,363283.8523,1002733.152,0,Y,R,R,R
2010750,4/19/2021,NLA17_LA-10303,1,8/15/2017,Y,NLA_LA-10425,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,658.8253,Not_Border,Ouachita,19432638,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,20,Region_06,Target_Sampled,39009,149,Include,Include,Include,169380,Not_USFS,LakePond,553675,Black Bayou Lake,H08,Lower Mississippi Region,H08040301,Lower Ouachita,MAN_MADE,32.58905,-92.04032,Lower Mississippi Region,H08,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Black Bayou Lake,Not_NES,NotNES,Not_NES,FWS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,28.15609,>50,LA,R08040207000716,None,PROB,NLA2012Frame Only,Louisiana,100,F22073,LA,Target,Urban,Urban,73,Mississippi Alluvial Plain,73i,Arkansas/Ouachita River Backswamps,CPL_>50,64.85755472,369535.098,-541640.7669,79.77952,Y,S,S,S
2010751,4/19/2021,NLA17_MN-10014,1,8/15/2017,Y,NLA_MN-10090,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(20,50]",39.82474,Not_Border,St. Louis,7152968,Lake/Pond: Hydrographic Category = Perennial,347,Region_05,Target_Sampled,39004,109,Include,Include,Include,202057,Not_USFS,LakePond,662037,Net Lake,H09,Souris-Red-Rainy Region,H09030001,Rainy Headwaters,NATURAL,48.39552,-92.65806,Souris-Red-Rainy Region,H09,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Net Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,4.989109,MN_Equal,MN,R09030003001761,None,PROB,NLA2012Frame Only,Minnesota,100,F27137,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50n,Boundary Lakes and Hills,"UMW_(20,50]",129.3934248,249880.1815,1219353.081,133.3995,Y,R,R,R
2010752,4/19/2021,NLA17_MN-10008,1,8/15/2017,Y,NLA_MN-10056,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(20,50]",42.06112,Not_Border,Cook,4796858,Lake/Pond: Hydrographic Category = Perennial,511,Region_05,Target_Sampled,39004,116,Include,Include,Include,107117,East,LakePond,658050,Richey Lake,H04,Great Lakes Region,H04150101,Baptism-Brule,NATURAL,47.66784,-90.9889,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Richey Lake,Not_NES,NotNES,Not_NES,USFS,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,3.17293,MN_Equal,MN,R04010101003245,None,PROB,NLA2012Frame Only,Minnesota,100,F27031,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50n,Boundary Lakes and Hills,"UMW_(20,50]",410.6369815,378817.3226,1144714.529,423.3506,Y,R,B,R
2010753,4/19/2021,NLA17_WY-10007,1,8/15/2017,Y,NLA_WY-10025,NLA,WMTNS,West,WMT,Western Mountains,>50,10866.7,Not_Border,Teton,120025217,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,2065,Region_08,Target_Sampled,39009,122,Include,Include,Include,377942,Not_USFS,LakePond,1609177,Jackson Lake,H17,Pacific Northwest Region,H17040101,Snake Headwaters,NATURAL,43.89903,-110.6734,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Jackson Lake,Not_NES,NotNES,Not_NES,Other Fed,NLA_07_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,145.064,Equal,WY,R17040101005668,None,PROB,NLA2012Frame Only,Wyoming,100,F56039,WY,Target,Non-Urban,Non-Urban,17,Middle Rockies,17n,High Elevation Valleys,WMT_>50,4.749213551,-1169708.88,806755.4821,4.954865,Y,?,?,?
2010754,4/19/2021,NLA17_NE-10007,2,8/15/2017,Y,NLA_NE-10152,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,785.0606,Not_Border,Scotts Bluff,17508468,Lake/Pond: Hydrographic Category = Perennial,1253,Region_07,Target_Sampled,39004,143,Include,Include,Include,270401,Not_USFS,LakePond,831339,Lake Minatare,H10,Missouri Region,H10180009,Middle North Platte-Scotts Bluff,MAN_MADE,41.93355,-103.4942,Missouri Region,H10,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Lake Minatare,Not_NES,NotNES,Not_NES,Other Fed,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,17.08228,Equal,NE,R10180009004099,None,PROB,NLA2012Frame Only,Nebraska,100,F31157,NE,Target,Non-Urban,Non-Urban,25,High Plains,25h,Platte River Valley and Terraces,SPL_>50,6.825696614,-616466.5002,521012.0701,9.177459,N,S,S,S
2010755,4/19/2021,NLA17_MI-10073,1,8/15/2017,Y,NLA_MI-10165,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(1,4]",2.114476,Not_Border,Ontonagon,117626409,Lake/Pond: Hydrographic Category = Perennial,363,Region_05,Target_Sampled,39004,116,Exclude,Exclude,Include,503429,East,LakePond,0,None,H04,Great Lakes Region,H10250005,Keweenaw Peninsula,NATURAL,46.73566,-88.89174,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,None,Not_NES,NotNES,Not_NES,USFS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.703087,"(1,4]",MI,R04020104002712,None,PROB,NHD High Res Lake Snapshot Only,Michigan,100,F26131,MI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50a,Lake Superior Clay Plain,"UMW_HIR_(1,4]",199.2113708,544804.7068,1052024.922,373.6708,Y,S,S,S
2010756,4/19/2021,NLA17_MN-10159,2,8/15/2017,Y,NLA_MN-10130,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,>50,87.62312,Not_Border,Cook,4796006,Lake/Pond: Hydrographic Category = Perennial,587,Region_05,Target_Sampled,39004,116,Include,Include,Include,88481,Not_USFS,LakePond,655204,Ball Club Lake,H04,Great Lakes Region,H04010101,Baptism-Brule,NATURAL,47.91117,-90.48658,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Ball Club Lake,Not_NES,NotNES,Not_NES,State,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT_OverSamp,NLA17_12_TSS,8.991054,MN_Equal,MN,R04010101002895,None,PROB,NLA2012Frame Only,Minnesota,100,F27031,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50n,Boundary Lakes and Hills,UMW_>50,135.9781372,415192.7834,1173625.802,136.3076,N,R,R,R
2010757,4/19/2021,NLA17_ND-10042,1,8/15/2017,Y,NLA_ND-10162,NLA,PLNLOW,Plains and Lowlands,NPL,Northern Plains,"(1,4]",1.722458,Not_Border,Divide,21526754,Lake/Pond: Hydrographic Category = Perennial,685,Region_08,Target_Sampled,39004,109,Include,Include,Include,183362,Not_USFS,LakePond,0,None,H09,Souris-Red-Rainy Region,H09010004,Long Creek,NATURAL,48.89775,-103.502,Souris-Red-Rainy Region,H09,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,0.5055872,"(1,4]",ND,R09010001003719,None,PROB,NLA2012Frame Only,North Dakota,100,F38023,ND,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42d,Northern Missouri Coteau,"NPL_(1,4]",74.58466875,-556108.657,1292163.914,267.8535,Y,T,T,T
2010758,4/19/2021,NLA17_TX-10003,1,8/16/2017,Y,NLA_TX-10011,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(4,10]",6.207165,Not_Border,Bell,2580363,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,265,Region_06,Target_Sampled,39009,140,Include,Include,Include,351619,Not_USFS,LakePond,1863189,Tank Wash Lake,H12,Texas Region,H12070202,Cowhouse,MAN_MADE,31.14844,-97.74526,Rio Grande-Texas-Gulf Region,H12_13,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Tank Wash Lake,Not_NES,NotNES,Not_NES,DOD,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,0.9746581,Equal,TX,R12070202000251,None,PROB,NLA2012Frame Only,Texas,100,F48027,TX,Target,Urban,Urban,29,Cross Timbers,29e,Limestone Cut Plain,"SPL_(4,10]",673.8611685,-165860.2808,-708286.6754,1733.992,Y,S,S,S
2010759,4/19/2021,NLA17_AL-10004,2,8/16/2017,Y,NLA_AL-10039,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(20,50]",32.56146,Not_Border,Washington,21639448,Lake/Pond: Hydrographic Category = Perennial,52,Region_04,Target_Sampled,39004,153,Include,Include,Include,106742,Not_USFS,LakePond,117983,Emmit Wood Lake,H03,South Atlantic Region,H04120103,Lower Tombigbee,MAN_MADE,31.62067,-88.35121,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Emmit Wood Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,2.998954,Equal,AL,R03160203002152,None,PROB,NLA2012Frame Only,Alabama,100,F01129,AL,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65f,Southern Pine Plains and Hills,"CPL_(20,50]",12.20503177,721931.4611,-628186.3357,27.33083,N,S,S,S
2010760,4/19/2021,NLA17_SD-10111,1,8/16/2017,Y,NLA_SD-10251,NLA,PLNLOW,Plains and Lowlands,NPL,Northern Plains,"(10,20]",11.70017,Not_Border,Haakon,14378235,Lake/Pond: Hydrographic Category = Perennial,753,Region_08,Target_Sampled,39004,142,Include,Include,Include,223048,Not_USFS,LakePond,0,None,H10,Missouri Region,H10120112,Lower Cheyenne,MAN_MADE,44.39673,-101.7615,Missouri Region,H10,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.21067,"(10,20]",SD,R10120112002663,None,PROB,NLA2012Frame Only,South Dakota,100,F46055,SD,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43f,Subhumid Pierre Shale Plains,"NPL_(10,20]",13.92408043,-457471.1247,785629.4651,23.04867,Y,T,T,T
2010761,4/19/2021,NLA17_IN-10006,1,8/12/2017,Y,NLA_IN-10025,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(4,10]",6.315542,Not_Border,Brown,18469408,Lake/Pond: Hydrographic Category = Perennial,235,Region_05,Target_Sampled,39004,150,Include,Include,Include,121403,Not_USFS,LakePond,448598,Woodland Lake,H05,Ohio Region,H05050005,Lower White,MAN_MADE,39.27761,-86.21214,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Woodland Lake,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,1.308223,Equal,IN,R05120202000683,None,PROB,NLA2012Frame Only,Indiana,100,F18013,IN,Target,Non-Urban,Non-Urban,71,Interior Plateau,71c,Knobs-Norman Upland,"SAP_(4,10]",615.2860603,835133.842,242283.2014,1906.997,Y,S,S,S
2010762,4/19/2021,NLA17_LA-10155,1,8/16/2017,Y,NLA_LA-10278,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(20,50]",30.20047,Not_Border,Caldwell,120053889,Lake/Pond: Hydrographic Category = Perennial,16,Region_06,Target_Sampled,39004,149,Include,Include,Include,170237,Not_USFS,LakePond,0,None,H08,Lower Mississippi Region,H08050001,Boeuf,NATURAL,32.04151,-91.99869,Lower Mississippi Region,H08,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,4.594644,"(20,50]",LA,R08050001004515,None,PROB,NLA2012Frame Only,Louisiana,100,F22021,LA,Target,Non-Urban,Non-Urban,73,Mississippi Alluvial Plain,73h,Arkansas/Ouachita River Holocene Meander Belts,"CPL_(20,50]",54.15841306,375987.1633,-602463.0303,121.2774,Y,S,S,S
2010763,4/19/2021,NLA17_MN-10018,1,8/16/2017,Y,NLA_MN-10110,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(10,20]",12.00144,Not_Border,Lake,7096311,Lake/Pond: Hydrographic Category = Perennial,430,Region_05,Target_Sampled,39004,109,Include,Include,Include,214304,East,LakePond,658398,Spree Lake,H09,Souris-Red-Rainy Region,H09030001,Rainy Headwaters,NATURAL,48.02228,-91.43911,Souris-Red-Rainy Region,H09,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Spree Lake,Not_NES,NotNES,Not_NES,USFS,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,1.522716,MN_Equal,MN,R09030001006312,None,PROB,NLA2012Frame Only,Minnesota,100,F27075,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50n,Boundary Lakes and Hills,"UMW_(10,20]",191.4341014,342934.6599,1182063.439,213.9983,Y,R,B,R
2010764,4/19/2021,NLA17_MO-10036,1,8/16/2017,Y,NLA_MO-10078,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(10,20]",12.88716,Not_Border,Harrison,5105048,Lake/Pond: Hydrographic Category = Perennial,302,Region_07,Target_Sampled,39004,143,Include,Include,Include,299739,Not_USFS,LakePond,760373,East Fork Big Creek Watershed Lake A-4,H10,Missouri Region,H10280101,Upper Grand,MAN_MADE,40.48484,-93.9513,Missouri Region,H10,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,East Fork Big Creek Watershed Lake A-4,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.966365,"(10,20]",MO,R10280101002618,None,PROB,NLA2012Frame Only,Missouri,100,F29081,MO,Target,Non-Urban,Non-Urban,40,Central Irregular Plains,40a,Loess Flats and Till Plains,"TPL_(10,20]",27.57693055,172182.0828,336364.9147,39.2558,Y,T,T,T
2010765,4/19/2021,NLA17_CA-10020,1,8/15/2017,Y,NLA_CA-10165,NLA,WMTNS,West,XER,Xeric,"(10,20]",14.5966,Not_Border,Modoc,120054031,Lake/Pond: Hydrographic Category = Perennial,1534,Region_09,Target_Sampled,39004,124,Include,Include,Include,364235,Not_USFS,LakePond,0,None,H18,California Region,H18080001,Surprise Valley,NATURAL,41.90946,-120.1067,California Region,H18,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,1.6422,"(10,20]",CA,R17120007002436,None,PROB,NLA2012Frame Only,California,100,F06049,CA,Target,Non-Urban,Non-Urban,80,Northern Basin and Range,80g,High Lava Plains,"XER_(10,20]",9.381368267,-1964509.53,744507.0115,10.98048,Y,S,S,S
